D_DPTO,D_PROV,D_DIST,D_DREUGEL,RURAL_PMM,RURAL_PMM_MUJE1,RURAL_PMM_MUJE2,RURAL_PMM_HOME1,RURAL_PMM_HOME2,RURAL_PMMA_MUJE1,RURAL_PMMA_MUJE2,RURAL_PMMA_HOME1,RURAL_PMMA_HOME2,RURAL_PMM_MUJDOC,RURAL_PMM_HOMDOC,RURAL_PMMA_MUJDOC,RURAL_PMMA_HOMDOC,RURAL_CRFA,RURAL_SRE,RURAL_ST,RURAL_CRFA_MUJE1,RURAL_CRFA_MUJE2,RURAL_CRFA_HOME1,RURAL_CRFA_HOME2,RURAL_SRE_MUJE1,RURAL_SRE_MUJE2,RURAL_SRE_HOME1,RURAL_SRE_HOME2,RURAL_MSE_MUJDOC,RURAL_MSE_HOMDOC
Cusco,LA_CONVENCION,PICHARI,UGEL PICHARI-KIMBIRI,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cusco,LA_CONVENCION,QUELLOUNO,UGEL LA CONVENCIËN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,19,2,26,5,0,0,0,0,5,5
Cusco,LA_CONVENCION,QUELLOUNO,UGEL LA CONVENCIÓN,31,263,13,252,27,109,95,108,101,29,33,22,21,0,0,0,0,0,0,0,0,0,0,0,0,0
Cusco,LA_CONVENCION,SANTA ANA,UGEL LA CONVENCIÓN,13,83,3,94,7,0,0,0,0,21,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cusco,LA_CONVENCION,SANTA TERESA,UGEL LA CONVENCIÓN,15,102,10,119,19,26,20,24,30,12,15,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0
Cusco,LA_CONVENCION,VILCABAMBA,UGEL LA CONVENCIËN,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,69,4,76,7,2,13
Cusco,LA_CONVENCION,VILCABAMBA,UGEL LA CONVENCIÓN,10,79,14,99,8,39,51,56,57,12,10,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0
Cusco,LA_CONVENCION,VILLA KINTIARINA,UGEL PICHARI-KIMBIRI,0,0,0,0,0,18,16,25,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cusco,LA_CONVENCION,VILLA VIRGEN,UGEL PICHARI-KIMBIRI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cusco,PARURO,COLCHA,UGEL PARURO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30,0,55,5,0,0,0,0,6,5
Cusco,PARURO,PACCARITAMBO,UGEL PARURO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,37,2,41,2,0,0,0,0,4,6
Cusco,PARURO,PILLPINTO,UGEL ACOMAYO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cusco,PAUCARTAMBO,CAICAY,UGEL CUSCO,1,8,1,14,2,27,36,30,45,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cusco,PAUCARTAMBO,KOSÑIPATA,UGEL PAUCARTAMBO,0,0,0,0,0,15,18,14,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cusco,QUISPICANCHI,ANDAHUAYLILLAS,UGEL QUISPICANCHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,32,0,31,3,0,0,0,0,5,4
Cusco,QUISPICANCHI,CAMANTI,UGEL QUISPICANCHI,0,0,0,0,0,18,14,25,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cusco,QUISPICANCHI,CUSIPATA,UGEL QUISPICANCHI,0,0,0,0,0,13,20,10,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cusco,QUISPICANCHI,LUCRE,UGEL CUSCO,0,0,0,0,0,15,16,17,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cusco,QUISPICANCHI,QUIQUIJANA,UGEL QUISPICANCHI,0,0,0,0,0,9,26,21,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cusco,QUISPICANCHI,URCOS,UGEL QUISPICANCHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,58,2,58,8,0,0,0,0,5,6
Cusco,URUBAMBA,MARAS,UGEL URUBAMBA,1,2,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cusco,URUBAMBA,OLLANTAYTAMBO,UGEL URUBAMBA,0,0,0,0,0,14,18,22,19,0,0,0,0,1,0,0,0,0,0,0,55,1,78,2,3,5
Huancavelica,ACOBAMBA,ACOBAMBA,UGEL ACOBAMBA,0,0,0,0,0,6,9,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Huancavelica,ACOBAMBA,ANDABAMBA,UGEL ACOBAMBA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Huancavelica,ACOBAMBA,ANTA,UGEL ACOBAMBA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Huancavelica,ACOBAMBA,CAJA,UGEL ACOBAMBA,0,0,0,0,0,13,8,10,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Huancavelica,ACOBAMBA,MARCAS,UGEL ACOBAMBA,0,0,0,0,0,7,14,11,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Huancavelica,ACOBAMBA,PAUCARA,UGEL ACOBAMBA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Huancavelica,ACOBAMBA,POMACOCHA,UGEL ACOBAMBA,0,0,0,0,0,4,2,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Huancavelica,ACOBAMBA,ROSARIO,UGEL ACOBAMBA,0,0,0,0,0,8,8,8,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Huancavelica,ANGARAES,SAN ANTONIO DE ANTAPARCO,UGEL ANGARAES,1,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Huancavelica,CASTROVIRREYNA,ARMA,UGEL CASTROVIRREYNA,7,20,2,17,2,4,6,4,8,4,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Huancavelica,CASTROVIRREYNA,AURAHUA,UGEL CASTROVIRREYNA,3,19,1,13,1,3,6,4,7,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Huancavelica,CASTROVIRREYNA,CAPILLAS,UGEL CASTROVIRREYNA,11,77,5,83,5,2,2,3,2,11,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Huancavelica,CASTROVIRREYNA,CASTROVIRREYNA,UGEL CASTROVIRREYNA,5,32,6,28,7,41,37,38,43,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Huancavelica,CASTROVIRREYNA,CHUPAMARCA,UGEL CASTROVIRREYNA,2,20,0,11,0,27,30,24,22,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Huancavelica,CASTROVIRREYNA,COCAS,UGEL CASTROVIRREYNA,5,35,1,38,3,4,2,1,2,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Huancavelica,CASTROVIRREYNA,HUACHOS,UGEL CASTROVIRREYNA,9,62,1,67,5,17,11,17,11,8,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Huancavelica,CASTROVIRREYNA,HUAMATAMBO,UGEL CASTROVIRREYNA,3,19,0,20,3,8,8,12,9,4,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Huancavelica,CASTROVIRREYNA,MOLLEPAMPA,UGEL CASTROVIRREYNA,9,58,1,64,2,11,12,9,16,11,8,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Huancavelica,CASTROVIRREYNA,SAN JUAN,UGEL CASTROVIRREYNA,8,37,2,36,5,15,18,13,16,5,6,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0
Huancavelica,CASTROVIRREYNA,SANTA ANA,UGEL CASTROVIRREYNA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Huancavelica,CASTROVIRREYNA,TANTARA,UGEL CASTROVIRREYNA,4,13,0,6,1,1,1,0,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Huancavelica,CASTROVIRREYNA,TICRAPO,UGEL CASTROVIRREYNA,9,24,2,19,2,7,5,8,2,8,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Huancavelica,CHURCAMPA,EL CARMEN,UGEL CHURCAMPA,0,0,0,0,0,5,12,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Huancavelica,CHURCAMPA,PACHAMARCA,UGEL CHURCAMPA,0,0,0,0,0,12,6,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Huancavelica,CHURCAMPA,SAN MIGUEL DE MAYOCC,UGEL CHURCAMPA,0,0,0,0,0,12,9,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Huancavelica,HUANCAVELICA.,ACOBAMBILLA,UGEL HUANCAVELICA,0,0,0,0,0,22,21,26,34,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Huancavelica,HUANCAVELICA.,ACORIA,UGEL HUANCAVELICA,1,14,3,17,1,7,11,7,11,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Huancavelica,HUANCAVELICA.,HUAYLLAHUARA,UGEL HUANCAVELICA,0,0,0,0,0,1,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Huancavelica,HUANCAVELICA.,IZCUCHACA,UGEL HUANCAVELICA,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Huancavelica,HUANCAVELICA.,LARIA,UGEL HUANCAVELICA,0,0,0,0,0,13,14,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Huancavelica,HUANCAVELICA.,MOYA,UGEL HUANCAVELICA,0,0,0,0,0,9,2,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Huancavelica,HUANCAVELICA.,NUEVO OCCORO,UGEL HUANCAVELICA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Huancavelica,HUANCAVELICA.,VILCA,UGEL HUANCAVELICA,0,0,0,0,0,8,4,6,7,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
Huancavelica,HUAYTARA,AYAVI,UGEL HUAYTARÁ,4,20,1,22,0,7,14,13,9,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Huancavelica,HUAYTARA,CORDOVA,UGEL HUAYTARÁ,8,24,2,34,3,14,13,20,19,6,4,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0
Huancavelica,HUAYTARA,HUAYACUNDO ARMA,UGEL HUAYTARÁ,2,10,0,12,2,3,3,5,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Huancavelica,HUAYTARA,HUAYTARA,UGEL HUAYTARÁ,5,18,1,22,2,6,11,11,12,4,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Huancavelica,HUAYTARA,LARAMARCA,UGEL HUAYTARÁ,2,32,0,27,6,15,17,10,23,5,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Huancavelica,HUAYTARA,OCOYO,UGEL HUAYTARÁ,6,20,3,19,4,2,1,1,2,7,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Huancavelica,HUAYTARA,PILPICHACA,UGEL HUAYTARÁ,4,31,3,34,7,2,3,5,3,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Huancavelica,HUAYTARA,QUERCO,UGEL HUAYTARÁ,2,2,0,3,0,1,2,1,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Huancavelica,HUAYTARA,QUITO-ARMA,UGEL HUAYTARÁ,8,33,1,44,3,4,3,13,10,5,6,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Huancavelica,HUAYTARA,SAN ANTONIO DE CUSICANCHA,UGEL HUAYTARA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Huancavelica,HUAYTARA,SAN ANTONIO DE CUSICANCHA,UGEL HUAYTARÁ,12,74,11,99,7,1,4,5,2,18,7,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Huancavelica,HUAYTARA,SAN FRANCISCO DE SANGAYAICO,UGEL HUAYTARÁ,7,42,10,51,8,7,9,13,6,8,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Huancavelica,HUAYTARA,SAN ISIDRO,UGEL HUAYTARÁ,6,18,2,28,5,11,9,13,21,5,3,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Huancavelica,HUAYTARA,SANTIAGO DE CHOCORVOS,UGEL HUAYTARÁ,24,71,7,91,15,25,19,27,25,19,10,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0
Huancavelica,HUAYTARA,SANTIAGO DE QUIRAHUARA,UGEL HUAYTARÁ,7,29,3,35,1,5,8,4,7,4,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Huancavelica,HUAYTARA,SANTO DOMINGO DE CAPILLAS,UGEL HUAYTARÁ,4,21,7,39,2,10,11,16,16,5,4,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0
Huancavelica,HUAYTARA,TAMBO,UGEL HUAYTARÁ,7,33,1,27,2,18,16,10,19,6,5,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0
Huancavelica,TAYACAJA,ACOSTAMBO,UGEL TAYACAJA,11,69,7,68,7,30,39,32,33,13,6,11,6,0,0,0,0,0,0,0,0,0,0,0,0,0
Huancavelica,TAYACAJA,ACRAQUIA,UGEL TAYACAJA,4,16,3,23,1,22,28,28,32,4,3,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Huancavelica,TAYACAJA,AHUAYCHA,UGEL TAYACAJA,6,37,5,50,4,20,18,25,22,8,3,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Huancavelica,TAYACAJA,ANDAYMARCA,UGEL TAYACAJA,1,25,4,25,4,33,34,33,43,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Huancavelica,TAYACAJA,COLCABAMBA,UGEL TAYACAJA,23,213,32,228,26,11,22,12,13,41,13,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Huancavelica,TAYACAJA,DANIEL HERNANDEZ,UGEL TAYACAJA,7,52,7,43,6,15,17,14,14,9,6,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0
Huancavelica,TAYACAJA,HUACHOCOLPA,UGEL SURCUBAMBA,2,14,2,17,3,5,4,3,5,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Huancavelica,TAYACAJA,HUARIBAMBA,UGEL TAYACAJA,5,46,7,45,5,14,14,11,12,5,7,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0
Huancavelica,TAYACAJA,ÑAHUIMPUQUIO,UGEL TAYACAJA,4,27,3,43,3,3,3,8,4,7,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Huancavelica,TAYACAJA,PAMPAS,UGEL TAYACAJA,7,83,5,70,9,50,41,43,32,11,6,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Huancavelica,TAYACAJA,PAZOS,UGEL TAYACAJA,10,122,11,142,12,23,34,24,41,23,10,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0
Huancavelica,TAYACAJA,PICHOS,UGEL TAYACAJA,4,17,1,16,1,8,10,9,8,1,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0
Huancavelica,TAYACAJA,QUICHUAS,UGEL TAYACAJA,5,64,6,52,5,8,7,3,6,7,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Huancavelica,TAYACAJA,SALCABAMBA,UGEL SURCUBAMBA,5,45,3,46,10,10,10,15,17,7,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Huancavelica,TAYACAJA,SALCAHUASI,UGEL SURCUBAMBA,3,17,6,23,5,7,11,16,13,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Huancavelica,TAYACAJA,SAN MARCOS DE ROCCHAC,UGEL SURCUBAMBA,6,50,6,57,7,11,8,11,14,7,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Huancavelica,TAYACAJA,SANTIAGO DE TUCUMA,UGEL TAYACAJA,3,34,4,29,1,8,6,3,4,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Huancavelica,TAYACAJA,SURCUBAMBA,UGEL SURCUBAMBA,2,21,2,25,2,11,12,13,15,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Huancavelica,TAYACAJA,TINTAY PUNCU,UGEL SURCUBAMBA,1,38,0,19,0,11,27,6,13,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Huanuco,AMBO,AMBO,UGEL AMBO,7,51,12,47,6,43,42,47,42,8,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Huanuco,AMBO,CAYNA,UGEL AMBO,1,1,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Huanuco,AMBO,COLPAS,UGEL AMBO,1,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Huanuco,AMBO,CONCHAMARCA,UGEL AMBO,1,7,0,16,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Huanuco,AMBO,HUACAR,UGEL AMBO,6,56,6,45,6,0,0,0,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Huanuco,AMBO,SAN FRANCISCO,UGEL AMBO,3,33,2,38,2,4,0,3,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Huanuco,AMBO,SAN RAFAEL,UGEL AMBO,13,169,20,172,9,0,0,0,0,20,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Huanuco,AMBO,TOMAY KICHWA,UGEL AMBO,2,35,5,19,6,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Huanuco,DOS_DE_MAYO,CHUQUIS,UGEL DOS DE MAYO,0,0,0,0,0,57,57,46,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Huanuco,DOS_DE_MAYO,MARIAS,UGEL LEONCIO PRADO,1,35,6,31,6,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Huanuco,DOS_DE_MAYO,PACHAS,UGEL DOS DE MAYO,0,0,0,0,0,49,52,44,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Huanuco,DOS_DE_MAYO,QUIVILLA,UGEL DOS DE MAYO,0,0,0,0,0,5,7,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Huanuco,DOS_DE_MAYO,RIPAN,UGEL DOS DE MAYO,0,0,0,0,0,15,13,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Huanuco,DOS_DE_MAYO,SHUNQUI,UGEL DOS DE MAYO,0,0,0,0,0,33,40,33,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Huanuco,DOS_DE_MAYO,YANAS,UGEL DOS DE MAYO,0,0,0,0,0,15,26,15,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Huanuco,HUACAYBAMBA,HUACAYBAMBA,UGEL LEONCIO PRADO,1,15,1,20,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Huanuco,HUAMALIES,ARANCAY,UGEL HUAMALÍES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Huanuco,HUAMALIES,JACAS GRANDE,UGEL HUAMALÍES,0,0,0,0,0,19,16,19,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Huanuco,HUAMALIES,JIRCAN,UGEL HUAMALÍES,0,0,0,0,0,14,15,20,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Huanuco,HUAMALIES,MONZON,UGEL LEONCIO PRADO,33,334,34,364,48,110,91,113,127,31,27,18,13,0,0,0,0,0,0,0,0,0,0,0,0,0
Huanuco,HUANUCO.,AMARILIS,UGEL HUÁNUCO,19,283,35,288,37,0,0,0,0,29,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Huanuco,HUANUCO.,CHINCHAO,UGEL HUÁNUCO,32,423,61,410,62,160,151,174,147,34,29,21,20,0,0,0,0,0,0,0,0,0,0,0,0,0
Huanuco,HUANUCO.,CHURUBAMBA,UGEL HUÁNUCO,16,155,27,172,28,69,57,65,79,19,11,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0
Huanuco,HUANUCO.,HUANUCO,UGEL HUÁNUCO,12,118,29,137,15,0,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Huanuco,HUANUCO.,MARGOS,UGEL HUÁNUCO,5,58,15,54,13,33,36,32,34,5,7,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0
Huanuco,HUANUCO.,PILLCO MARCA,UGEL HUÁNUCO,3,32,2,37,1,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Huanuco,HUANUCO.,QUISQUI (KICHKI),UGEL HUÁNUCO,13,148,25,136,24,0,0,0,0,16,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Huanuco,HUANUCO.,SAN FRANCISCO DE CAYRAN,UGEL HUÁNUCO,10,100,8,78,8,0,0,0,0,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Huanuco,HUANUCO.,SAN PABLO DE PILLAO,UGEL HUÁNUCO,15,132,32,133,28,55,42,61,73,11,14,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0
Huanuco,HUANUCO.,SAN PEDRO DE CHAULAN,UGEL HUÁNUCO,6,40,7,31,7,13,8,10,5,4,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Huanuco,HUANUCO.,SANTA MARIA DEL VALLE,UGEL HUANUCO,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,4
Huanuco,HUANUCO.,SANTA MARIA DEL VALLE,UGEL HUÁNUCO,20,334,27,303,38,88,67,71,65,33,18,14,8,0,0,0,0,0,0,0,0,0,0,0,0,0
Huanuco,HUANUCO.,SANTA MARIA DEL VALLE,UGEL HU-NUCO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,5,76,10,0,0
Huanuco,HUANUCO.,YACUS,UGEL HUÁNUCO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Huanuco,HUANUCO.,YARUMAYO,UGEL HUÁNUCO,2,27,3,35,1,22,32,27,40,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Huanuco,LAURICOCHA,BAÑOS,UGEL LAURICOCHA,9,61,5,47,4,0,0,0,0,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Huanuco,LAURICOCHA,JESUS,UGEL LAURICOCHA,11,53,2,53,3,17,37,23,18,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Huanuco,LAURICOCHA,JIVIA,UGEL LAURICOCHA,8,43,2,46,4,11,8,8,16,7,6,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Huanuco,LAURICOCHA,QUEROPALCA,UGEL LAURICOCHA,1,6,1,7,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Huanuco,LAURICOCHA,RONDOS,UGEL LAURICOCHA,20,166,19,148,17,0,0,0,0,17,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Huanuco,LAURICOCHA,SAN FRANCISCO DE ASIS,UGEL LAURICOCHA,4,44,4,25,6,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Huanuco,LAURICOCHA,SAN MIGUEL DE CAURI,UGEL LAURICOCHA,7,57,4,75,4,3,14,8,10,5,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Huanuco,LEONCIO_PRADO,CASTILLO GRANDE,UGEL LEONCIO PRADO,5,61,5,70,5,4,9,12,7,6,4,2,0,0,1,0,10,1,14,1,0,0,0,0,3,5
Huanuco,LEONCIO_PRADO,DANIEL ALOMIA ROBLES,UGEL LEONCIO PRADO,25,233,21,254,39,82,83,111,93,22,14,15,8,0,0,0,0,0,0,0,0,0,0,0,0,0
Huanuco,LEONCIO_PRADO,HERMILIO VALDIZAN,UGEL LEONCIO PRADO,16,150,24,179,25,62,66,73,71,14,11,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0
Huanuco,LEONCIO_PRADO,JOSE CRESPO Y CASTILLO,UGEL LEONCIO PRADO,24,224,49,258,48,0,0,0,0,17,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Huanuco,LEONCIO_PRADO,LUYANDO,UGEL LEONCIO PRADO,22,228,16,216,27,24,37,29,28,18,15,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0
Huanuco,LEONCIO_PRADO,MARIANO DAMASO BERAUN,UGEL LEONCIO PRADO,35,366,56,358,57,121,132,134,120,29,30,19,18,0,0,0,0,0,0,0,0,0,0,0,0,0
Huanuco,LEONCIO_PRADO,PUCAYACU,UGEL LEONCIO PRADO,13,230,20,204,23,0,0,0,0,13,13,0,0,0,1,0,61,2,103,15,0,0,0,0,7,8
Huanuco,LEONCIO_PRADO,PUEBLO NUEVO,UGEL LEONCIO PRADO,10,114,13,140,20,0,0,0,0,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Huanuco,LEONCIO_PRADO,RUPA-RUPA,UGEL LEONCIO PRADO,24,173,31,201,45,0,0,0,0,24,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Huanuco,LEONCIO_PRADO,SANTO DOMINGO DE ANDA,UGEL LEONCIO PRADO,11,84,12,95,16,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Huanuco,MARAÑON,CHOLON,UGEL MARAÑÓN,18,222,28,213,36,32,21,29,24,15,22,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Huanuco,MARAÑON,HUACRACHUCO,UGEL MARAÑÓN,24,381,88,396,83,71,89,70,77,24,36,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0
Huanuco,MARAÑON,LA MORADA,UGEL MARAÑÓN,8,105,12,127,12,7,5,11,16,8,8,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Huanuco,MARAÑON,SANTA ROSA DE ALTO YANAJANCA,UGEL MARAÑÓN,6,74,4,76,13,17,14,17,12,5,8,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Huanuco,PACHITEA,CHAGLLA,UGEL PACHITEA,43,409,50,382,72,158,143,154,126,31,35,19,24,0,0,0,0,0,0,0,0,0,0,0,0,0
Huanuco,PACHITEA,MOLINO,UGEL PACHITEA,3,18,2,11,1,0,3,3,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Huanuco,PACHITEA,PANAO,UGEL PACHITEA,9,71,13,60,17,32,30,28,27,1,11,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0
