Cultivo;Campaña;Provincia;Departamento;"Sup. Sembrada";"Sup. Cosechada";Producción;Rendimiento
Maiz;1987/88;SALTA;"Rosario de la Frontera";20.600;20.600;74.865;3.634
Maiz;1988/89;SALTA;"Rosario de la Frontera";12.000;6.000;11.200;1.867
Maiz;1989/90;SALTA;"Rosario de la Frontera";15.000;14.000;42.000;3.000
Maiz;1991/92;SALTA;"Rosario de la Frontera";11.000;11.000;31.400;2.855
Maiz;1992/93;SALTA;"Rosario de la Frontera";11.000;9.500;28.500;3.000
Maiz;1993/94;SALTA;"Rosario de la Frontera";12.000;11.500;39.700;3.452
Maiz;1994/95;SALTA;"Rosario de la Frontera";14.000;11.500;40.200;3.496
Maiz;1995/96;SALTA;"Rosario de la Frontera";15.000;15.000;48.000;3.200
Maiz;1996/97;SALTA;"Rosario de la Frontera";20.500;19.500;70.200;3.600
Maiz;1997/98;SALTA;"Rosario de la Frontera";15.000;14.500;47.100;3.248
Maiz;1998/99;SALTA;"Rosario de la Frontera";20.000;19.700;72.900;3.701
Maiz;1999/00;SALTA;"Rosario de la Frontera";20.000;19.500;74.100;3.800
Maiz;2000/01;SALTA;"Rosario de la Frontera";15.000;13.000;42.900;3.300
Maiz;2001/02;SALTA;"Rosario de la Frontera";10.000;10.000;40.000;4.000
Maiz;2002/03;SALTA;"Rosario de la Frontera";10.000;9.200;27.600;3.000
Maiz;2003/04;SALTA;"Rosario de la Frontera";8.000;7.500;22.500;3.000
Maiz;2004/05;SALTA;"Rosario de la Frontera";8.000;7.000;28.000;4.000
Maiz;2005/06;SALTA;"Rosario de la Frontera";8.000;7.000;35.000;5.000
Maiz;2006/07;SALTA;"Rosario de la Frontera";9.000;9.000;45.000;5.000
Maiz;2007/08;SALTA;"Rosario de la Frontera";9.000;9.000;40.500;4.500
Maiz;2008/09;SALTA;"Rosario de la Frontera";7.500;7.250;32.630;4.501
Maiz;2009/10;SALTA;"Rosario de la Frontera";11.500;10.700;53.500;5.000
Maiz;2010/11;SALTA;"Rosario de la Frontera";28.400;26.720;149.340;5.589
Maiz;2011/12;SALTA;"Rosario de la Frontera";28.400;28.400;144.840;5.100
Maiz;2012/13;SALTA;"Rosario de la Frontera";28.400;15.800;28.440;1.800
Maiz;2013/14;SALTA;"Rosario de la Frontera";31.000;27.000;151.200;5.600
Maiz;2014/15;SALTA;"Rosario de la Frontera";37.200;33.700;202.200;6.000
Maiz;2015/16;SALTA;"Rosario de la Frontera";43.000;40.140;232.812;5.800
Maiz;1969/70;SALTA;"Rosario de Lerma";1.100;1.100;790;718
Maiz;1970/71;SALTA;"Rosario de Lerma";1.200;920;1.564;1.700
Maiz;1971/72;SALTA;"Rosario de Lerma";1.600;1.480;2.224;1.503
Maiz;1972/73;SALTA;"Rosario de Lerma";1.400;1.350;2.882;2.135
Maiz;1973/74;SALTA;"Rosario de Lerma";1.000;1.000;1.360;1.360
Maiz;1975/76;SALTA;"Rosario de Lerma";600;500;745;1.490
Maiz;1976/77;SALTA;"Rosario de Lerma";500;400;630;1.575
Maiz;1977/78;SALTA;"Rosario de Lerma";550;400;840;2.100
Maiz;1978/79;SALTA;"Rosario de Lerma";500;400;840;2.100
Maiz;1979/80;SALTA;"Rosario de Lerma";500;100;180;1.800
Maiz;1980/81;SALTA;"Rosario de Lerma";500;200;520;2.600
Maiz;1981/82;SALTA;"Rosario de Lerma";600;600;1.380;2.300
Maiz;1982/83;SALTA;"Rosario de Lerma";600;600;1.200;2.000
Maiz;1983/84;SALTA;"Rosario de Lerma";1.000;1.000;2.500;2.500
Maiz;1984/85;SALTA;"Rosario de Lerma";1.000;950;2.375;2.500
Maiz;1985/86;SALTA;"Rosario de Lerma";1.000;920;2.120;2.304
Maiz;1986/87;SALTA;"Rosario de Lerma";1.000;1.000;2.500;2.500
Maiz;1987/88;SALTA;"Rosario de Lerma";500;500;1.500;3.000
Maiz;1988/89;SALTA;"Rosario de Lerma";1.000;1.000;2.500;2.500
Maiz;1989/90;SALTA;"Rosario de Lerma";1.400;1.400;4.200;3.000
Maiz;1995/96;SALTA;"Rosario de Lerma";500;500;1.600;3.200
Maiz;1997/98;SALTA;"Rosario de Lerma";1.000;900;2.800;3.111
Maiz;1998/99;SALTA;"Rosario de Lerma";1.500;1.400;4.900;3.500
Maiz;1999/00;SALTA;"Rosario de Lerma";1.000;1.000;3.500;3.500
Maiz;2000/01;SALTA;"Rosario de Lerma";700;400;1.200;3.000
Maiz;2001/02;SALTA;"Rosario de Lerma";300;300;1.200;4.000
Maiz;2002/03;SALTA;"Rosario de Lerma";300;300;1.200;4.000
Maiz;2003/04;SALTA;"Rosario de Lerma";300;300;1.200;4.000
Maiz;2004/05;SALTA;"Rosario de Lerma";300;300;1.200;4.000
Maiz;2005/06;SALTA;"Rosario de Lerma";300;300;1.200;4.000
Maiz;2006/07;SALTA;"Rosario de Lerma";300;300;1.200;4.000
Maiz;2007/08;SALTA;"Rosario de Lerma";300;300;1.350;4.500
Maiz;2008/09;SALTA;"Rosario de Lerma";300;300;1.260;4.200
Maiz;2009/10;SALTA;"Rosario de Lerma";300;250;1.200;4.800
Maiz;2010/11;SALTA;"Rosario de Lerma";300;220;1.180;5.364
Maiz;2011/12;SALTA;"Rosario de Lerma";300;300;1.510;5.033
Maiz;2012/13;SALTA;"Rosario de Lerma";300;300;720;2.400
Maiz;2013/14;SALTA;"Rosario de Lerma";1.000;1.000;5.800;5.800
Maiz;2014/15;SALTA;"Rosario de Lerma";1.250;1.150;6.900;6.000
Maiz;2015/16;SALTA;"Rosario de Lerma";1.250;1.172;6.798;5.800
Maiz;1969/70;SALTA;"San Carlos";250;250;141;564
Maiz;1970/71;SALTA;"San Carlos";250;200;140;700
Maiz;1971/72;SALTA;"San Carlos";250;250;175;700
Maiz;1972/73;SALTA;"San Carlos";250;250;175;700
Maiz;1973/74;SALTA;"San Carlos";250;250;175;700
Maiz;1975/76;SALTA;"San Carlos";300;200;100;500
Maiz;1976/77;SALTA;"San Carlos";300;200;100;500
Maiz;1977/78;SALTA;"San Carlos";300;200;160;800
Maiz;1998/99;SALTA;"San Carlos";0;0;0;0
Maiz;1969/70;SALTA;"Santa Victoria";750;750;610;813
Maiz;1970/71;SALTA;"Santa Victoria";750;600;420;700
Maiz;1971/72;SALTA;"Santa Victoria";750;750;450;600
Maiz;1972/73;SALTA;"Santa Victoria";700;700;420;600
Maiz;1973/74;SALTA;"Santa Victoria";700;700;420;600
Maiz;1974/75;SALTA;"Santa Victoria";700;700;490;700
Maiz;1975/76;SALTA;"Santa Victoria";600;600;360;600
Maiz;1976/77;SALTA;"Santa Victoria";630;630;378;600
Maiz;1977/78;SALTA;"Santa Victoria";500;450;330;733
Maiz;1998/99;SALTA;"Santa Victoria";0;0;0;0
Maiz;1969/70;"SAN JUAN";"25 de Mayo";20;0;0;0
Maiz;1970/71;"SAN JUAN";"25 de Mayo";20;0;0;0
Maiz;1971/72;"SAN JUAN";"25 de Mayo";20;0;0;0
Maiz;1972/73;"SAN JUAN";"25 de Mayo";30;0;0;0
Maiz;1973/74;"SAN JUAN";"25 de Mayo";30;0;0;0
Maiz;1974/75;"SAN JUAN";"25 de Mayo";60;0;0;0
Maiz;1975/76;"SAN JUAN";"25 de Mayo";50;0;0;0
Maiz;1976/77;"SAN JUAN";"25 de Mayo";50;30;60;2.000
Maiz;1977/78;"SAN JUAN";"25 de Mayo";200;0;0;0
Maiz;1978/79;"SAN JUAN";"25 de Mayo";200;0;0;0
Maiz;1979/80;"SAN JUAN";"25 de Mayo";200;0;0;0
Maiz;1981/82;"SAN JUAN";"25 de Mayo";10;0;0;0
Maiz;1982/83;"SAN JUAN";"25 de Mayo";100;80;160;2.000
Maiz;1983/84;"SAN JUAN";"25 de Mayo";300;266;500;1.880
Maiz;1984/85;"SAN JUAN";"25 de Mayo";200;200;300;1.500
Maiz;1969/70;"SAN JUAN";"9 de Julio";8;0;0;0
Maiz;1970/71;"SAN JUAN";"9 de Julio";8;0;0;0
Maiz;1971/72;"SAN JUAN";"9 de Julio";8;0;0;0
Maiz;1972/73;"SAN JUAN";"9 de Julio";10;0;0;0
Maiz;1973/74;"SAN JUAN";"9 de Julio";10;0;0;0
Maiz;1974/75;"SAN JUAN";"9 de Julio";30;0;0;0
Maiz;1975/76;"SAN JUAN";"9 de Julio";20;0;0;0
Maiz;1976/77;"SAN JUAN";"9 de Julio";20;0;0;0
Maiz;1977/78;"SAN JUAN";"9 de Julio";50;0;0;0
Maiz;1978/79;"SAN JUAN";"9 de Julio";50;0;0;0
Maiz;1979/80;"SAN JUAN";"9 de Julio";50;0;0;0
Maiz;1980/81;"SAN JUAN";"9 de Julio";50;0;0;0
Maiz;1981/82;"SAN JUAN";"9 de Julio";10;0;0;0
Maiz;1982/83;"SAN JUAN";"9 de Julio";10;0;0;0
Maiz;1983/84;"SAN JUAN";"9 de Julio";50;0;0;0
Maiz;1984/85;"SAN JUAN";"9 de Julio";55;55;88;1.600
Maiz;1987/88;"SAN JUAN";"9 de Julio";30;30;144;4.800
Maiz;1988/89;"SAN JUAN";"9 de Julio";40;40;190;4.750
Maiz;1969/70;"SAN JUAN";Albardon;10;0;0;0
Maiz;1970/71;"SAN JUAN";Albardon;10;0;0;0
Maiz;1971/72;"SAN JUAN";Albardon;10;0;0;0
Maiz;1972/73;"SAN JUAN";Albardon;10;0;0;0
Maiz;1973/74;"SAN JUAN";Albardon;10;0;0;0
Maiz;1974/75;"SAN JUAN";Albardon;10;0;0;0
Maiz;1975/76;"SAN JUAN";Albardon;10;0;0;0
Maiz;1976/77;"SAN JUAN";Albardon;10;0;0;0
Maiz;1977/78;"SAN JUAN";Albardon;20;0;0;0
Maiz;1978/79;"SAN JUAN";Albardon;20;0;0;0
Maiz;1979/80;"SAN JUAN";Albardon;20;0;0;0
Maiz;1980/81;"SAN JUAN";Albardon;20;0;0;0
Maiz;1981/82;"SAN JUAN";Albardon;10;0;0;0
Maiz;1982/83;"SAN JUAN";Albardon;15;5;10;2.000
Maiz;1983/84;"SAN JUAN";Albardon;40;23;40;1.739
Maiz;1984/85;"SAN JUAN";Albardon;20;20;30;1.500
Maiz;1987/88;"SAN JUAN";Albardon;6;6;29;4.833
Maiz;1988/89;"SAN JUAN";Albardon;6;6;29;4.833
Maiz;1969/70;"SAN JUAN";Angaco;15;0;0;0
Maiz;1970/71;"SAN JUAN";Angaco;15;0;0;0
Maiz;1971/72;"SAN JUAN";Angaco;15;0;0;0
Maiz;1972/73;"SAN JUAN";Angaco;20;0;0;0
Maiz;1973/74;"SAN JUAN";Angaco;20;0;0;0
Maiz;1974/75;"SAN JUAN";Angaco;20;0;0;0
Maiz;1975/76;"SAN JUAN";Angaco;20;0;0;0
Maiz;1976/77;"SAN JUAN";Angaco;30;0;0;0
Maiz;1977/78;"SAN JUAN";Angaco;60;0;0;0
Maiz;1978/79;"SAN JUAN";Angaco;60;0;0;0
Maiz;1979/80;"SAN JUAN";Angaco;60;0;0;0
Maiz;1980/81;"SAN JUAN";Angaco;70;0;0;0
Maiz;1981/82;"SAN JUAN";Angaco;30;0;0;0
Maiz;1982/83;"SAN JUAN";Angaco;40;10;20;2.000
Maiz;1983/84;"SAN JUAN";Angaco;70;27;50;1.852
Maiz;1984/85;"SAN JUAN";Angaco;60;60;96;1.600
Maiz;1987/88;"SAN JUAN";Angaco;20;20;96;4.800
Maiz;1988/89;"SAN JUAN";Angaco;20;20;94;4.700
Maiz;1969/70;"SAN JUAN";Calingasta;70;0;0;0
Maiz;1970/71;"SAN JUAN";Calingasta;60;0;0;0
Maiz;1971/72;"SAN JUAN";Calingasta;30;0;0;0
Maiz;1972/73;"SAN JUAN";Calingasta;30;0;0;0
Maiz;1973/74;"SAN JUAN";Calingasta;30;0;0;0
Maiz;1974/75;"SAN JUAN";Calingasta;30;0;0;0
Maiz;1975/76;"SAN JUAN";Calingasta;30;0;0;0
Maiz;1976/77;"SAN JUAN";Calingasta;30;0;0;0
Maiz;1977/78;"SAN JUAN";Calingasta;50;0;0;0
Maiz;1978/79;"SAN JUAN";Calingasta;50;0;0;0
Maiz;1979/80;"SAN JUAN";Calingasta;50;0;0;0
Maiz;1980/81;"SAN JUAN";Calingasta;70;0;0;0
Maiz;1981/82;"SAN JUAN";Calingasta;70;40;80;2.000
Maiz;1982/83;"SAN JUAN";Calingasta;60;40;80;2.000
Maiz;1983/84;"SAN JUAN";Calingasta;80;46;90;1.957
Maiz;1984/85;"SAN JUAN";Calingasta;50;50;80;1.600
Maiz;1969/70;"SAN JUAN";Capital;2;0;0;0
Maiz;1970/71;"SAN JUAN";Capital;2;0;0;0
Maiz;1971/72;"SAN JUAN";Capital;2;0;0;0
Maiz;1972/73;"SAN JUAN";Capital;5;0;0;0
Maiz;1973/74;"SAN JUAN";Capital;5;0;0;0
Maiz;1974/75;"SAN JUAN";Capital;5;0;0;0
Maiz;1975/76;"SAN JUAN";Capital;5;0;0;0
Maiz;1976/77;"SAN JUAN";Capital;5;0;0;0
Maiz;1977/78;"SAN JUAN";Capital;5;0;0;0
Maiz;1978/79;"SAN JUAN";Capital;5;0;0;0
Maiz;1984/85;"SAN JUAN";Capital;5;5;7;1.400
Maiz;1969/70;"SAN JUAN";Caucete;30;0;0;0
Maiz;1970/71;"SAN JUAN";Caucete;30;0;0;0
Maiz;1971/72;"SAN JUAN";Caucete;30;0;0;0
Maiz;1972/73;"SAN JUAN";Caucete;50;0;0;0
Maiz;1973/74;"SAN JUAN";Caucete;50;0;0;0
Maiz;1974/75;"SAN JUAN";Caucete;70;0;0;0
Maiz;1975/76;"SAN JUAN";Caucete;50;0;0;0
Maiz;1976/77;"SAN JUAN";Caucete;50;10;20;2.000
Maiz;1977/78;"SAN JUAN";Caucete;80;0;0;0
Maiz;1978/79;"SAN JUAN";Caucete;80;0;0;0
Maiz;1979/80;"SAN JUAN";Caucete;80;0;0;0
Maiz;1980/81;"SAN JUAN";Caucete;80;0;0;0
Maiz;1981/82;"SAN JUAN";Caucete;50;0;0;0
Maiz;1982/83;"SAN JUAN";Caucete;50;10;20;2.000
Maiz;1983/84;"SAN JUAN";Caucete;80;20;38;1.900
Maiz;1984/85;"SAN JUAN";Caucete;80;80;120;1.500
Maiz;1969/70;"SAN JUAN";Chimbas;6;0;0;0
Maiz;1970/71;"SAN JUAN";Chimbas;6;0;0;0
Maiz;1971/72;"SAN JUAN";Chimbas;5;0;0;0
Maiz;1972/73;"SAN JUAN";Chimbas;10;0;0;0
Maiz;1973/74;"SAN JUAN";Chimbas;10;0;0;0
Maiz;1974/75;"SAN JUAN";Chimbas;15;0;0;0
Maiz;1975/76;"SAN JUAN";Chimbas;15;0;0;0
Maiz;1976/77;"SAN JUAN";Chimbas;15;0;0;0
Maiz;1977/78;"SAN JUAN";Chimbas;20;0;0;0
Maiz;1978/79;"SAN JUAN";Chimbas;20;0;0;0
Maiz;1979/80;"SAN JUAN";Chimbas;20;0;0;0
Maiz;1980/81;"SAN JUAN";Chimbas;20;0;0;0
Maiz;1981/82;"SAN JUAN";Chimbas;10;0;0;0
Maiz;1982/83;"SAN JUAN";Chimbas;5;0;0;0
Maiz;1983/84;"SAN JUAN";Chimbas;30;0;0;0
Maiz;1984/85;"SAN JUAN";Chimbas;20;20;29;1.450
Maiz;1969/70;"SAN JUAN";Iglesia;150;50;60;1.200
Maiz;1970/71;"SAN JUAN";Iglesia;150;0;0;0
Maiz;1971/72;"SAN JUAN";Iglesia;100;50;63;1.260
Maiz;1972/73;"SAN JUAN";Iglesia;150;10;20;2.000
Maiz;1973/74;"SAN JUAN";Iglesia;150;50;100;2.000
Maiz;1974/75;"SAN JUAN";Iglesia;150;50;100;2.000
Maiz;1975/76;"SAN JUAN";Iglesia;155;55;100;1.818
Maiz;1976/77;"SAN JUAN";Iglesia;100;100;200;2.000
Maiz;1977/78;"SAN JUAN";Iglesia;200;90;161;1.789
Maiz;1978/79;"SAN JUAN";Iglesia;200;95;180;1.895
Maiz;1979/80;"SAN JUAN";Iglesia;200;120;180;1.500
Maiz;1980/81;"SAN JUAN";Iglesia;250;90;180;2.000
Maiz;1981/82;"SAN JUAN";Iglesia;220;50;100;2.000
Maiz;1982/83;"SAN JUAN";Iglesia;210;60;120;2.000
Maiz;1983/84;"SAN JUAN";Iglesia;260;140;300;2.143
Maiz;1984/85;"SAN JUAN";Iglesia;200;200;300;1.500
Maiz;1969/70;"SAN JUAN";Jachal;258;200;240;1.200
Maiz;1970/71;"SAN JUAN";Jachal;183;0;0;0
Maiz;1971/72;"SAN JUAN";Jachal;206;106;124;1.170
Maiz;1972/73;"SAN JUAN";Jachal;500;150;270;1.800
Maiz;1973/74;"SAN JUAN";Jachal;500;100;200;2.000
Maiz;1974/75;"SAN JUAN";Jachal;500;150;300;2.000
Maiz;1975/76;"SAN JUAN";Jachal;400;105;180;1.714
Maiz;1976/77;"SAN JUAN";Jachal;300;100;200;2.000
Maiz;1977/78;"SAN JUAN";Jachal;475;210;339;1.614
Maiz;1978/79;"SAN JUAN";Jachal;475;205;320;1.561
Maiz;1979/80;"SAN JUAN";Jachal;540;180;320;1.778
Maiz;1980/81;"SAN JUAN";Jachal;500;110;200;1.818
Maiz;1981/82;"SAN JUAN";Jachal;500;70;180;2.571
Maiz;1982/83;"SAN JUAN";Jachal;600;445;900;2.022
Maiz;1983/84;"SAN JUAN";Jachal;800;510;1.000;1.961
Maiz;1984/85;"SAN JUAN";Jachal;470;470;700;1.489
Maiz;1987/88;"SAN JUAN";Jachal;933;933;4.798;5.143
Maiz;1988/89;"SAN JUAN";Jachal;1.000;1.000;4.850;4.850
Maiz;1989/90;"SAN JUAN";Jachal;300;300;900;3.000
Maiz;1969/70;"SAN JUAN";Pocito;50;0;0;0
Maiz;1970/71;"SAN JUAN";Pocito;50;0;0;0
Maiz;1971/72;"SAN JUAN";Pocito;50;0;0;0
Maiz;1972/73;"SAN JUAN";Pocito;60;0;0;0
Maiz;1973/74;"SAN JUAN";Pocito;95;0;0;0
Maiz;1974/75;"SAN JUAN";Pocito;100;0;0;0
Maiz;1975/76;"SAN JUAN";Pocito;80;0;0;0
Maiz;1976/77;"SAN JUAN";Pocito;80;80;160;2.000
Maiz;1977/78;"SAN JUAN";Pocito;150;0;0;0
Maiz;1978/79;"SAN JUAN";Pocito;150;0;0;0
Maiz;1979/80;"SAN JUAN";Pocito;120;0;0;0
Maiz;1980/81;"SAN JUAN";Pocito;130;0;0;0
Maiz;1981/82;"SAN JUAN";Pocito;150;0;0;0
Maiz;1982/83;"SAN JUAN";Pocito;60;10;20;2.000
Maiz;1983/84;"SAN JUAN";Pocito;250;165;312;1.891
Maiz;1984/85;"SAN JUAN";Pocito;150;150;200;1.333
Maiz;1969/70;"SAN JUAN";Rawson;150;0;0;0
Maiz;1970/71;"SAN JUAN";Rawson;150;0;0;0
Maiz;1971/72;"SAN JUAN";Rawson;144;0;0;0
Maiz;1972/73;"SAN JUAN";Rawson;200;0;0;0
Maiz;1973/74;"SAN JUAN";Rawson;200;0;0;0
Maiz;1974/75;"SAN JUAN";Rawson;265;0;0;0
Maiz;1975/76;"SAN JUAN";Rawson;200;0;0;0
Maiz;1976/77;"SAN JUAN";Rawson;150;150;300;2.000
Maiz;1977/78;"SAN JUAN";Rawson;300;0;0;0
Maiz;1978/79;"SAN JUAN";Rawson;300;0;0;0
Maiz;1979/80;"SAN JUAN";Rawson;290;0;0;0
Maiz;1980/81;"SAN JUAN";Rawson;300;0;0;0
Maiz;1981/82;"SAN JUAN";Rawson;290;0;0;0
Maiz;1982/83;"SAN JUAN";Rawson;100;50;100;2.000
Maiz;1983/84;"SAN JUAN";Rawson;250;160;309;1.931
Maiz;1984/85;"SAN JUAN";Rawson;300;300;484;1.613
Maiz;1969/70;"SAN JUAN";Rivadavia;5;0;0;0
Maiz;1970/71;"SAN JUAN";Rivadavia;5;0;0;0
Maiz;1971/72;"SAN JUAN";Rivadavia;5;0;0;0
Maiz;1972/73;"SAN JUAN";Rivadavia;10;0;0;0
Maiz;1973/74;"SAN JUAN";Rivadavia;10;0;0;0
Maiz;1974/75;"SAN JUAN";Rivadavia;10;0;0;0
Maiz;1975/76;"SAN JUAN";Rivadavia;10;0;0;0
Maiz;1976/77;"SAN JUAN";Rivadavia;10;0;0;0
Maiz;1977/78;"SAN JUAN";Rivadavia;20;0;0;0
Maiz;1978/79;"SAN JUAN";Rivadavia;20;0;0;0
Maiz;1979/80;"SAN JUAN";Rivadavia;20;0;0;0
Maiz;1980/81;"SAN JUAN";Rivadavia;20;0;0;0
Maiz;1981/82;"SAN JUAN";Rivadavia;10;0;0;0
Maiz;1982/83;"SAN JUAN";Rivadavia;5;0;0;0
Maiz;1983/84;"SAN JUAN";Rivadavia;30;0;0;0
Maiz;1984/85;"SAN JUAN";Rivadavia;20;20;26;1.300
Maiz;1969/70;"SAN JUAN";"San Martin";10;0;0;0
Maiz;1970/71;"SAN JUAN";"San Martin";10;0;0;0
Maiz;1971/72;"SAN JUAN";"San Martin";10;0;0;0
Maiz;1972/73;"SAN JUAN";"San Martin";30;0;0;0
Maiz;1973/74;"SAN JUAN";"San Martin";30;0;0;0
Maiz;1974/75;"SAN JUAN";"San Martin";30;0;0;0
Maiz;1975/76;"SAN JUAN";"San Martin";20;0;0;0
Maiz;1976/77;"SAN JUAN";"San Martin";30;0;0;0
Maiz;1977/78;"SAN JUAN";"San Martin";50;0;0;0
Maiz;1978/79;"SAN JUAN";"San Martin";50;0;0;0
Maiz;1979/80;"SAN JUAN";"San Martin";50;0;0;0
Maiz;1980/81;"SAN JUAN";"San Martin";70;0;0;0
Maiz;1981/82;"SAN JUAN";"San Martin";20;0;0;0
Maiz;1982/83;"SAN JUAN";"San Martin";20;10;20;2.000
Maiz;1983/84;"SAN JUAN";"San Martin";70;53;100;1.887
Maiz;1984/85;"SAN JUAN";"San Martin";50;50;80;1.600
Maiz;1987/88;"SAN JUAN";"San Martin";11;11;53;4.818
Maiz;1988/89;"SAN JUAN";"San Martin";14;14;57;4.071
Maiz;1969/70;"SAN JUAN";"Santa Lucia";10;0;0;0
Maiz;1970/71;"SAN JUAN";"Santa Lucia";10;0;0;0
Maiz;1971/72;"SAN JUAN";"Santa Lucia";10;0;0;0
Maiz;1972/73;"SAN JUAN";"Santa Lucia";20;0;0;0
Maiz;1973/74;"SAN JUAN";"Santa Lucia";20;0;0;0
Maiz;1974/75;"SAN JUAN";"Santa Lucia";30;0;0;0
Maiz;1975/76;"SAN JUAN";"Santa Lucia";20;0;0;0
Maiz;1976/77;"SAN JUAN";"Santa Lucia";20;0;0;0
Maiz;1977/78;"SAN JUAN";"Santa Lucia";40;0;0;0
Maiz;1978/79;"SAN JUAN";"Santa Lucia";40;0;0;0
Maiz;1979/80;"SAN JUAN";"Santa Lucia";40;0;0;0
Maiz;1980/81;"SAN JUAN";"Santa Lucia";40;0;0;0
Maiz;1981/82;"SAN JUAN";"Santa Lucia";10;0;0;0
Maiz;1982/83;"SAN JUAN";"Santa Lucia";5;0;0;0
Maiz;1983/84;"SAN JUAN";"Santa Lucia";40;0;0;0
Maiz;1984/85;"SAN JUAN";"Santa Lucia";40;40;60;1.500
Maiz;1969/70;"SAN JUAN";Sarmiento;50;0;0;0
Maiz;1970/71;"SAN JUAN";Sarmiento;50;0;0;0
Maiz;1971/72;"SAN JUAN";Sarmiento;30;0;0;0
Maiz;1972/73;"SAN JUAN";Sarmiento;60;0;0;0
Maiz;1973/74;"SAN JUAN";Sarmiento;60;0;0;0
Maiz;1974/75;"SAN JUAN";Sarmiento;80;0;0;0
Maiz;1975/76;"SAN JUAN";Sarmiento;50;0;0;0
Maiz;1976/77;"SAN JUAN";Sarmiento;50;30;60;2.000
Maiz;1977/78;"SAN JUAN";Sarmiento;150;0;0;0
Maiz;1978/79;"SAN JUAN";Sarmiento;150;0;0;0
Maiz;1979/80;"SAN JUAN";Sarmiento;150;0;0;0
Maiz;1980/81;"SAN JUAN";Sarmiento;180;0;0;0
Maiz;1981/82;"SAN JUAN";Sarmiento;70;0;0;0
Maiz;1982/83;"SAN JUAN";Sarmiento;140;50;100;2.000
Maiz;1983/84;"SAN JUAN";Sarmiento;500;370;725;1.959
Maiz;1984/85;"SAN JUAN";Sarmiento;150;150;200;1.333
Maiz;1987/88;"SAN JUAN";Sarmiento;100;100;480;4.800
Maiz;1988/89;"SAN JUAN";Sarmiento;120;120;480;4.000
Maiz;1989/90;"SAN JUAN";Sarmiento;200;200;500;2.500
Maiz;1969/70;"SAN JUAN";Ullum;5;0;0;0
Maiz;1970/71;"SAN JUAN";Ullum;5;0;0;0
Maiz;1971/72;"SAN JUAN";Ullum;5;0;0;0
Maiz;1972/73;"SAN JUAN";Ullum;10;0;0;0
Maiz;1973/74;"SAN JUAN";Ullum;10;0;0;0
Maiz;1974/75;"SAN JUAN";Ullum;15;0;0;0
Maiz;1975/76;"SAN JUAN";Ullum;10;0;0;0
Maiz;1976/77;"SAN JUAN";Ullum;10;0;0;0
Maiz;1977/78;"SAN JUAN";Ullum;50;0;0;0
Maiz;1978/79;"SAN JUAN";Ullum;50;0;0;0
Maiz;1979/80;"SAN JUAN";Ullum;30;0;0;0
Maiz;1980/81;"SAN JUAN";Ullum;20;0;0;0
Maiz;1981/82;"SAN JUAN";Ullum;5;0;0;0
Maiz;1982/83;"SAN JUAN";Ullum;5;0;0;0
Maiz;1983/84;"SAN JUAN";Ullum;40;0;0;0
Maiz;1984/85;"SAN JUAN";Ullum;50;50;80;1.600
Maiz;1969/70;"SAN JUAN";"Valle Fertil";30;0;0;0
Maiz;1970/71;"SAN JUAN";"Valle Fertil";30;0;0;0
Maiz;1971/72;"SAN JUAN";"Valle Fertil";30;10;13;1.300
Maiz;1972/73;"SAN JUAN";"Valle Fertil";30;10;20;2.000
Maiz;1973/74;"SAN JUAN";"Valle Fertil";30;0;0;0
Maiz;1974/75;"SAN JUAN";"Valle Fertil";50;0;0;0
Maiz;1975/76;"SAN JUAN";"Valle Fertil";30;0;0;0
Maiz;1976/77;"SAN JUAN";"Valle Fertil";30;0;0;0
Maiz;1977/78;"SAN JUAN";"Valle Fertil";50;0;0;0
Maiz;1978/79;"SAN JUAN";"Valle Fertil";50;0;0;0
Maiz;1979/80;"SAN JUAN";"Valle Fertil";50;0;0;0
Maiz;1980/81;"SAN JUAN";"Valle Fertil";60;0;0;0
Maiz;1981/82;"SAN JUAN";"Valle Fertil";30;0;0;0
Maiz;1982/83;"SAN JUAN";"Valle Fertil";70;30;60;2.000
Maiz;1983/84;"SAN JUAN";"Valle Fertil";80;20;36;1.800
Maiz;1984/85;"SAN JUAN";"Valle Fertil";50;50;80;1.600
Maiz;1969/70;"SAN JUAN";Zonda;6;0;0;0
Maiz;1970/71;"SAN JUAN";Zonda;6;0;0;0
Maiz;1971/72;"SAN JUAN";Zonda;6;0;0;0
Maiz;1972/73;"SAN JUAN";Zonda;30;0;0;0
Maiz;1973/74;"SAN JUAN";Zonda;30;0;0;0
Maiz;1974/75;"SAN JUAN";Zonda;30;0;0;0
Maiz;1975/76;"SAN JUAN";Zonda;15;0;0;0
Maiz;1976/77;"SAN JUAN";Zonda;10;0;0;0
Maiz;1977/78;"SAN JUAN";Zonda;30;0;0;0
Maiz;1978/79;"SAN JUAN";Zonda;30;0;0;0
Maiz;1979/80;"SAN JUAN";Zonda;30;0;0;0
Maiz;1980/81;"SAN JUAN";Zonda;20;0;0;0
Maiz;1981/82;"SAN JUAN";Zonda;5;0;0;0
Maiz;1982/83;"SAN JUAN";Zonda;5;0;0;0
Maiz;1983/84;"SAN JUAN";Zonda;30;0;0;0
Maiz;1984/85;"SAN JUAN";Zonda;30;30;40;1.333
Maiz;1969/70;"SAN LUIS";Ayacucho;3.000;2.000;1.600;800
