"date","time","size","version","os","country","ip_id"
"2020-04-24","17:09:10",82819525,"3.5.3","win","US",35
"2020-04-24","17:09:22",3398436,"4.0.0","win","BR",2994
"2020-04-24","17:09:25",87663973,"4.0.0","win","US",2995
"2020-04-24","17:09:26",86524585,"3.6.3","win","CL",2996
"2020-04-24","17:09:17",7085283,"4.0.0","src","TH",1897
"2020-04-24","17:09:30",87660373,"4.0.0","win","BR",2997
"2020-04-24","17:09:41",81774925,"3.6.3","osx","US",2998
"2020-04-24","17:09:39",87603758,"devel","win","US",2999
"2020-04-24","17:09:44",7480717,"4.0.0","win","US",2995
"2020-04-24","17:09:40",86429666,"3.6.3","win","US",3000
"2020-04-24","17:09:44",87661022,"4.0.0","win",NA,3
"2020-04-24","17:09:45",81774920,"3.6.3","osx","US",14
"2020-04-24","17:09:48",87660703,"4.0.0","win","NO",3001
"2020-04-24","17:09:56",81774920,"3.6.3","osx","US",14
"2020-04-24","17:09:59",87660553,"4.0.0","win","ES",3002
"2020-04-24","17:10:03",81877899,"3.6.3","osx",NA,3
"2020-04-24","17:10:03",33215814,"4.0.0","src","US",2859
"2020-04-24","17:10:17",87660452,"4.0.0","win","RU",3003
"2020-04-24","17:10:37",81774920,"3.6.3","osx","US",14
"2020-04-24","17:10:41",87683402,"4.0.0","win","NL",3004
"2020-04-24","17:10:55",87564165,"4.0.0","win","MX",1906
"2020-04-24","17:10:51",87564166,"4.0.0","win","UZ",3005
"2020-04-24","17:10:52",6007017,"4.0.0","win",NA,3
"2020-04-24","17:11:08",6298839,"3.6.3","osx",NA,3
"2020-04-24","17:11:15",87660598,"4.0.0","win","US",11
"2020-04-24","17:11:27",87663223,"4.0.0","win",NA,3
"2020-04-24","17:11:36",87660360,"4.0.0","win",NA,3
"2020-04-24","17:11:42",87564156,"4.0.0","win","PL",3006
"2020-04-24","17:11:46",81774920,"3.6.3","osx","US",14
"2020-04-24","17:11:44",87668635,"4.0.0","win","CA",3007
"2020-04-24","17:11:47",87661127,"4.0.0","win","CL",3008
"2020-04-24","17:11:57",6976747,"latest","src","TH",1897
"2020-04-24","17:12:01",1032927,"4.0.0","win",NA,3
"2020-04-24","17:12:05",87660253,"4.0.0patched","win","US",4
"2020-04-24","17:12:02",15746344,"3.6.3","osx",NA,3
"2020-04-24","17:11:59",87661308,"4.0.0","win","IT",3009
"2020-04-24","17:12:15",87669297,"4.0.0","win","US",35
"2020-04-24","17:12:07",81868118,"3.6.3","osx",NA,3
"2020-04-24","17:12:01",22566908,"4.0.0","win","HK",3010
"2020-04-24","17:12:15",87660273,"4.0.0patched","win","US",4
"2020-04-24","17:12:28",87564156,"4.0.0","win","US",3011
"2020-04-24","17:12:26",87660274,"4.0.0patched","win","US",100
"2020-04-24","17:12:57",87564157,"4.0.0","win",NA,3
"2020-04-24","17:12:57",5218643,"4.0.0","win","BD",3012
"2020-04-24","17:13:02",87665439,"4.0.0","win","MX",3013
"2020-04-24","17:13:03",87564166,"4.0.0","win","US",3014
"2020-04-24","17:13:02",87564156,"4.0.0","win","CA",3015
"2020-04-24","17:13:05",87564167,"4.0.0","win","NO",3016
"2020-04-24","17:13:07",87564163,"4.0.0","win","FI",3017
"2020-04-24","17:12:59",87660268,"4.0.0","win","ID",3018
"2020-04-24","17:13:03",81774920,"3.6.3","osx","US",14
"2020-04-24","17:13:16",81148613,"3.6.3.nn","osx",NA,3
"2020-04-24","17:13:18",87564167,"4.0.0","win","ES",3002
"2020-04-24","17:13:21",87709670,"devel","win","US",11
"2020-04-24","17:13:29",14892262,"3.6.3","osx","DE",3019
"2020-04-24","17:13:31",87661617,"4.0.0","win","US",3020
"2020-04-24","17:48:46",86429655,"3.6.3","win","US",3021
"2020-04-24","17:48:44",81774920,"3.6.3","osx","US",14
"2020-04-24","17:48:46",88151788,"4.0.0","osx","US",3022
"2020-04-24","17:48:46",81774920,"3.6.3","osx","US",14
"2020-04-24","17:48:54",87564163,"4.0.0","win","CL",2102
"2020-04-24","17:48:46",81774920,"3.6.3","osx","US",14
"2020-04-24","17:48:58",81154869,"3.6.3.nn","osx",NA,3
"2020-04-24","17:48:56",88140179,"4.0.0","osx","US",3023
"2020-04-24","17:48:58",87710964,"devel","win","US",35
"2020-04-24","17:49:07",77626998,"3.5.1","osx","CL",3024
"2020-04-24","17:49:10",88043424,"latest","osx","US",38
"2020-04-24","17:49:04",87704966,"devel","win","RO",3025
"2020-04-24","17:49:10",81148540,"3.6.3.nn","osx","US",3026
"2020-04-24","17:49:04",87564167,"4.0.0","win","US",3027
"2020-04-24","17:49:23",87662035,"4.0.0","win","CL",3028
"2020-04-24","17:49:09",87665319,"4.0.0","win","US",11
"2020-04-24","17:49:47",88140240,"4.0.0","osx","US",3026
"2020-04-24","17:49:52",87660679,"4.0.0","win","AR",3029
"2020-04-24","17:49:56",87661518,"4.0.0","win","TW",658
"2020-04-24","17:49:52",992004,"4.0.0","win","HK",3030
"2020-04-24","17:50:01",61269338,"4.0.0","win",NA,3
"2020-04-24","17:50:06",87669903,"4.0.0patched","win","US",100
"2020-04-24","17:50:08",81148192,"3.6.3.nn","osx","US",3031
"2020-04-24","17:50:16",8757677,"4.0.0","win","DE",3032
"2020-04-24","17:50:14",81774920,"3.6.3","osx","US",14
"2020-04-24","17:50:17",86429665,"3.6.3","win","US",3033
"2020-04-24","17:50:21",81864818,"3.6.3","osx","AT",3034
"2020-04-24","17:50:19",81864776,"3.6.3","osx","AE",3035
"2020-04-24","17:50:29",29813390,"3.5.1","src","HK",3036
"2020-04-24","17:50:32",87564167,"4.0.0","win","US",3037
"2020-04-24","17:50:31",29914439,"4.0.0","src","BR",3038
"2020-04-24","17:50:55",28894865,"4.0.0","src","NL",3039
"2020-04-24","17:50:51",1460242,"4.0.0","win","BR",578
"2020-04-24","17:50:55",87662963,"4.0.0","win","US",3040
"2020-04-24","17:51:07",33352661,"3.6.3","src","US",1498
"2020-04-24","17:51:06",87666384,"4.0.0","win","US",35
"2020-04-24","17:51:07",87664456,"4.0.0","win","RU",3041
"2020-04-24","17:51:09",87564166,"4.0.0","win","US",34
"2020-04-24","17:51:11",88143525,"4.0.0","osx","US",3042
"2020-04-24","17:51:09",87564157,"4.0.0","win","KR",3043
"2020-04-24","17:51:12",87564167,"4.0.0","win",NA,3
"2020-04-24","17:51:08",87663637,"4.0.0","win","PL",3044
"2020-04-24","17:51:23",88150807,"4.0.0","osx","US",3045
"2020-04-24","17:51:30",87564157,"4.0.0","win","US",3046
"2020-04-24","17:51:40",29310172,"3.6.3","osx","US",14
"2020-04-24","17:51:34",87665361,"4.0.0","win","CL",3047
"2020-04-24","17:51:49",87660487,"4.0.0","win",NA,3
"2020-04-24","17:51:46",87564156,"4.0.0","win","GB",3048
"2020-04-24","17:52:06",87668958,"4.0.0patched","win","US",35
"2020-04-24","17:51:59",87664108,"4.0.0","win","US",3049
"2020-04-24","17:51:57",87666647,"4.0.0","win","US",3050
"2020-04-24","17:52:15",81148176,"3.6.3.nn","osx","US",3051
"2020-04-24","17:52:19",87671433,"4.0.0","win","US",3052
"2020-04-24","17:52:32",81774921,"3.6.3","osx","US",14
"2020-04-24","17:52:32",16533682,"4.0.0","src","US",3053
"2020-04-24","17:52:31",87564156,"4.0.0","win","US",3054
"2020-04-24","17:52:57",81774921,"3.6.3","osx","US",14
"2020-04-24","17:52:59",81774921,"3.6.3","osx","US",14
"2020-04-24","17:53:21",81774921,"3.6.3","osx","US",14
"2020-04-24","17:53:12",87661092,"4.0.0","win","US",1647
"2020-04-24","17:53:31",87661982,"4.0.0","win","US",3053
"2020-04-24","17:43:26",87660738,"4.0.0","win","AT",3055
"2020-04-24","17:43:44",81774920,"3.6.3","osx","US",14
"2020-04-24","17:43:44",81774920,"3.6.3","osx","US",14
"2020-04-24","17:43:32",81774916,"3.6.3","osx","US",31
"2020-04-24","17:43:46",87660329,"4.0.0","win","CO",3056
"2020-04-24","17:43:57",33212265,"4.0.0","src","UY",3057
"2020-04-24","17:44:13",1054773,"4.0.0","src","US",3058
"2020-04-24","17:44:19",87664152,"4.0.0","win","US",804
"2020-04-24","17:44:31",87564163,"4.0.0","win","US",3059
"2020-04-24","17:44:40",81135030,"latest","osx","US",38
"2020-04-24","17:44:52",33211481,"4.0.0","src","US",705
"2020-04-24","17:44:46",87564155,"4.0.0","win","GT",3060
"2020-04-24","17:45:00",87564163,"4.0.0","win","DE",3061
"2020-04-24","17:44:51",81150283,"3.6.3.nn","osx","US",3062
"2020-04-24","17:45:13",87564157,"4.0.0","win","CN",3063
"2020-04-24","17:45:15",87660858,"4.0.0","win","US",325
"2020-04-24","17:45:20",87664728,"4.0.0","win",NA,3
"2020-04-24","17:45:31",88141467,"4.0.0","osx","SG",3064
"2020-04-24","17:45:41",87564167,"4.0.0","win","DE",650
"2020-04-24","17:45:54",87564166,"4.0.0","win","US",3065
"2020-04-24","17:45:52",87661030,"4.0.0","win",NA,3
"2020-04-24","17:45:52",87663960,"4.0.0","win","KZ",3066
"2020-04-24","17:45:53",30200650,"3.4.1","src","US",15
"2020-04-24","17:45:59",81774920,"3.6.3","osx","US",14
"2020-04-24","17:46:05",87661695,"4.0.0","win","US",784
"2020-04-24","17:45:52",87660605,"4.0.0","win",NA,3
"2020-04-24","17:46:17",87660406,"4.0.0","win","KE",3067
"2020-04-24","17:46:14",87669839,"4.0.0","win","US",3068
"2020-04-24","17:46:18",88140410,"4.0.0","osx","US",2412
"2020-04-24","17:46:30",33210951,"4.0.0","src",NA,3
"2020-04-24","17:46:30",81774919,"3.6.3","osx","US",31
"2020-04-24","17:46:28",86429662,"3.6.3","win","HK",3069
"2020-04-24","17:46:35",88140379,"4.0.0","osx","US",3070
"2020-04-24","17:46:33",87564156,"4.0.0","win",NA,3
"2020-04-24","17:46:33",87564163,"4.0.0","win",NA,3
"2020-04-24","17:46:48",88141228,"4.0.0","osx","US",705
"2020-04-24","17:47:01",87564166,"4.0.0","win","TR",637
"2020-04-24","17:47:09",1050252,"4.0.0","osx","MX",3071
"2020-04-24","17:47:03",87661381,"4.0.0","win","US",3072
"2020-04-24","17:47:01",86429655,"3.6.3","win","HK",3073
"2020-04-24","17:47:12",88142789,"4.0.0","osx",NA,3
"2020-04-24","17:47:20",33211174,"4.0.0","src","DE",2856
"2020-04-24","17:47:24",87564155,"4.0.0","win","US",3074
"2020-04-24","17:47:22",87661650,"4.0.0patched","win","US",100
"2020-04-24","17:47:44",87661728,"4.0.0","win",NA,3
"2020-04-24","17:47:47",86525797,"3.6.3","win","US",3075
"2020-04-24","17:48:05",87665178,"4.0.0","win",NA,3
"2020-04-24","17:48:20",81774920,"3.6.3","osx","US",14
"2020-04-24","17:48:13",87564156,"4.0.0","win","CO",2289
"2020-04-24","17:48:10",87564156,"4.0.0","win",NA,3
"2020-04-24","17:48:03",87660255,"4.0.0","win","NL",3076
"2020-04-24","17:48:23",87660797,"4.0.0","win","PL",3077
"2020-04-24","17:48:30",33211422,"4.0.0","src","DE",3078
"2020-04-24","17:48:29",87564156,"4.0.0","win","DK",3079
"2020-04-24","02:33:34",86524641,"3.6.3","win","KR",3080
"2020-04-24","02:34:00",45573895,"3.6.3","osx","US",2681
"2020-04-24","02:34:07",65808872,"3.6.3","win","CN",94
"2020-04-24","02:34:16",77355063,"3.4.4","osx","US",38
"2020-04-24","02:34:21",33308726,"3.6.3","src","US",3081
"2020-04-24","02:34:34",81870254,"3.6.3","osx","US",3082
"2020-04-24","02:34:46",86534444,"3.6.3","win","US",81
"2020-04-24","02:34:48",81774921,"3.6.3","osx","US",14
"2020-04-24","02:35:08",86524858,"3.6.3","win","CL",3083
"2020-04-24","02:35:06",86531463,"3.6.3","win","CN",3084
"2020-04-24","02:35:07",78206186,"3.5.3","osx","US",38
"2020-04-24","02:35:57",81139329,"latest","osx","US",38
"2020-04-24","02:35:54",1771783,"3.6.3","win",NA,3
"2020-04-24","02:36:18",31220223,"3.6.3","win","CN",83
"2020-04-24","02:36:25",6298752,"3.6.3","win","US",1408
"2020-04-24","02:36:20",86535227,"3.6.3","win",NA,3
"2020-04-24","02:36:38",4913512,"devel","win","CO",3085
"2020-04-24","02:36:39",86524819,"3.6.3","win","MY",3086
"2020-04-24","02:36:49",86429667,"3.6.3","win","CN",3087
"2020-04-24","02:36:53",15089513,"3.6.3","win","CN",3088
"2020-04-24","02:36:49",83735557,"3.6.0","win","KR",3089
"2020-04-24","02:37:03",1562165,"3.6.3","osx","US",232
"2020-04-24","02:37:04",86527493,"3.6.3","win","US",3090
"2020-04-24","02:37:02",81140744,"latest","osx","US",38
"2020-04-24","02:37:25",81045837,"3.6.2","osx","US",14
"2020-04-24","02:37:21",81866180,"3.6.3","osx","US",232
"2020-04-24","02:38:30",56756325,"3.6.3","osx","PR",3091
"2020-04-24","23:18:34",86429665,"3.6.3","win","HK",3092
"2020-04-24","23:18:45",87673143,"4.0.0","win","US",3093
"2020-04-24","23:18:52",81774920,"3.6.3","osx","US",14
"2020-04-24","23:18:45",87564167,"4.0.0","win","US",3094
"2020-04-24","23:18:43",87660952,"4.0.0","win","ZA",1412
"2020-04-24","23:19:11",74286543,"3.3.3","win","US",35
"2020-04-24","23:19:19",81774920,"3.6.3","osx","US",14
"2020-04-24","23:19:38",87564166,"4.0.0","win","US",3095
"2020-04-24","23:19:36",87661560,"4.0.0","win",NA,3
"2020-04-24","23:19:26",87663153,"4.0.0","win",NA,3
"2020-04-24","23:19:49",81774920,"3.6.3","osx","US",14
"2020-04-24","23:20:28",30206520,"3.5.3","src","US",3096
"2020-04-24","23:20:30",33174491,"4.0.0","src","US",3096
"2020-04-24","23:20:30",33308726,"3.6.3","src","US",3096
"2020-04-24","23:20:57",551,"4.0.0","win","CN",3097
"2020-04-24","23:20:57",1176301,"4.0.0","win","CN",3097
"2020-04-24","23:21:14",87564156,"4.0.0","win",NA,3
"2020-04-24","23:21:19",87661506,"4.0.0","win","CO",3098
"2020-04-24","23:21:15",87660397,"4.0.0","win","IL",3099
"2020-04-24","23:21:33",88043424,"4.0.0","osx",NA,3
"2020-04-24","23:21:53",81774921,"3.6.3","osx","US",14
"2020-04-24","23:22:17",88144517,"4.0.0","osx",NA,3
"2020-04-24","23:22:55",87662496,"4.0.0","win","US",3100
"2020-04-24","23:22:59",87662317,"4.0.0","win","TR",3101
"2020-04-24","23:23:22",81774921,"3.6.3","osx","US",14
"2020-04-24","23:23:28",87668086,"4.0.0","win",NA,3
"2020-04-24","15:13:30",81865003,"3.6.3","osx",NA,3
"2020-04-24","15:13:47",33211151,"4.0.0","src","US",3102
"2020-04-24","15:13:45",30483565,"3.6.0","src",NA,3
"2020-04-24","15:14:00",87668033,"4.0.0","win",NA,3
"2020-04-24","15:14:07",87660302,"4.0.0","win","DE",3103
"2020-04-24","15:14:02",1050095,"4.0.0","win","CN",1454
"2020-04-24","15:14:09",87564163,"4.0.0","win","US",315
"2020-04-24","15:14:05",87564167,"4.0.0","win","US",1539
"2020-04-24","15:14:04",394032,"4.0.0","win","CN",1454
"2020-04-24","15:14:04",65984,"4.0.0","win","CN",1454
"2020-04-24","15:14:06",326970,"4.0.0","win","CN",1454
"2020-04-24","15:14:06",64536,"4.0.0","win","CN",1454
"2020-04-24","15:14:10",786224,"4.0.0","win","CN",1454
"2020-04-24","15:14:10",65984,"4.0.0","win","CN",1454
"2020-04-24","15:14:14",87660440,"4.0.0","win","KR",3104
"2020-04-24","15:14:20",87564155,"4.0.0","win",NA,3
"2020-04-24","15:14:12",87564157,"4.0.0","win","CN",3105
"2020-04-24","15:14:20",86603533,"3.6.3patched","win","US",100
"2020-04-24","15:14:27",81045846,"latest","osx","US",38
"2020-04-24","15:14:17",2504021,"4.0.0","win","CN",3106
"2020-04-24","15:14:44",86429665,"3.6.3","win","HK",3107
"2020-04-24","15:14:54",87564167,"4.0.0","win",NA,3
"2020-04-24","15:15:01",81774924,"3.6.3","osx","IT",3108
"2020-04-24","15:14:54",547,"3.6.3","win","DE",3109
"2020-04-24","15:15:14",81774920,"3.6.3","osx","US",14
"2020-04-24","15:15:13",81774910,"3.6.3","osx","US",14
"2020-04-24","15:15:12",81774920,"3.6.3","osx","US",14
"2020-04-24","15:15:14",81774920,"3.6.3","osx","US",14
"2020-04-24","15:15:19",86429668,"3.6.3","win","DE",3110
"2020-04-24","15:15:14",81774910,"3.6.3","osx","US",14
"2020-04-24","15:15:24",81866162,"3.6.3","osx","RU",3111
"2020-04-24","15:15:18",87660784,"4.0.0","win","GB",3112
"2020-04-24","15:15:19",87564163,"4.0.0","win",NA,3
"2020-04-24","15:15:23",16993072,"4.0.0","win","CN",3106
"2020-04-24","15:15:38",86536146,"3.6.3","win","US",754
"2020-04-24","15:15:26",81866051,"3.6.3","osx","AT",3113
"2020-04-24","15:15:41",87564166,"4.0.0","win",NA,3
"2020-04-24","15:15:41",87564166,"4.0.0","win","US",3114
"2020-04-24","15:15:47",33212548,"4.0.0","src","US",3115
"2020-04-24","15:15:38",87564157,"4.0.0","win","IN",3116
"2020-04-24","15:15:52",1050368,"3.6.3","osx","CA",1540
"2020-04-24","15:16:09",87660209,"4.0.0","win","ID",3117
"2020-04-24","15:16:05",87564166,"4.0.0","win","MX",3118
"2020-04-24","15:16:16",87661012,"4.0.0","win","US",3119
"2020-04-24","15:16:27",87660328,"4.0.0","win","US",3119
"2020-04-24","15:16:36",87664448,"4.0.0","win","US",3120
"2020-04-24","15:16:37",87660578,"4.0.0","win","ID",1462
"2020-04-24","15:16:41",33211489,"4.0.0","src","US",3102
"2020-04-24","15:16:43",81869199,"3.6.3","osx","US",3121
"2020-04-24","15:16:28",87665492,"4.0.0","win","US",3122
"2020-04-24","15:16:38",1060044,"4.0.0","src","US",3102
"2020-04-24","15:17:00",982883,"3.4.1","src","IE",1527
"2020-04-24","15:16:47",81135177,"3.6.2","osx","RU",3111
"2020-04-24","15:17:17",87564167,"4.0.0","win",NA,3
"2020-04-24","15:17:22",81774920,"3.6.3","osx","US",14
"2020-04-24","15:17:22",87661064,"4.0.0","win","ES",3123
"2020-04-24","15:17:19",87661362,"4.0.0","win",NA,3
"2020-04-24","15:17:23",86429665,"3.6.3","win","US",3124
"2020-04-24","15:17:27",81134992,"3.6.2","osx","ES",3125
"2020-04-24","15:17:24",1802088,"4.0.0","win","CN",1447
"2020-04-24","15:17:23",81774920,"3.6.3","osx","US",14
"2020-04-24","15:17:30",81774922,"3.6.3","osx","US",3126
"2020-04-24","15:17:39",81774920,"3.6.3","osx","US",14
"2020-04-24","15:17:30",30200647,"3.4.1","src","IE",1527
"2020-04-24","15:17:38",78114105,"3.5.3","osx","US",14
"2020-04-24","15:17:26",81864756,"3.6.3","osx","MX",3127
"2020-04-24","15:17:51",30463557,"3.6.1","src","IE",1527
"2020-04-24","15:17:49",19020920,"4.0.0","win",NA,3
"2020-04-24","15:17:54",87677189,"4.0.0","win","ZA",3128
"2020-04-24","15:18:03",4106442,"3.6.0","osx","IN",3129
"2020-04-24","15:18:09",87660339,"4.0.0","win","KR",3130
"2020-04-24","15:18:20",87660435,"4.0.0","win",NA,3
"2020-04-24","00:48:31",81873997,"3.6.3","osx",NA,3
"2020-04-24","00:48:49",81774921,"3.6.3","osx","US",14
"2020-04-24","00:49:05",86525053,"3.6.3","win","AU",3131
"2020-04-24","00:49:43",33345803,"3.6.3","src","CN",3132
"2020-04-24","00:49:37",86525577,"3.6.3","win","CN",741
"2020-04-24","00:50:01",81865011,"3.6.3","osx","AU",3133
"2020-04-24","00:50:05",86524464,"3.6.3","win","CN",3134
"2020-04-24","00:50:23",86546089,"3.6.3","win",NA,3
"2020-04-24","00:50:23",86526597,"3.6.3","win","US",3135
"2020-04-24","00:50:44",79365428,"3.6.0","osx","BH",306
"2020-04-24","00:50:45",81871818,"3.6.3","osx",NA,3
"2020-04-24","00:51:24",56739863,"3.6.3","win","US",3136
"2020-04-24","00:51:31",81774921,"3.6.3","osx","US",14
"2020-04-24","00:51:40",86429665,"3.6.3","win","US",3137
"2020-04-24","00:51:35",890628,"3.6.3","win","ID",308
"2020-04-24","00:51:52",81774921,"3.6.3","osx","US",14
"2020-04-24","00:51:45",86429665,"3.6.3","win","US",3138
"2020-04-24","00:51:59",81774921,"3.6.3","osx","US",14
"2020-04-24","00:52:18",892611,"3.6.3","win","CN",2924
"2020-04-24","00:52:20",81774921,"3.6.3","osx","US",14
"2020-04-24","00:52:24",81865084,"3.6.3","osx","US",3139
"2020-04-24","00:52:16",890474,"3.6.3","win","ID",308
"2020-04-24","00:52:15",86429661,"3.6.3","win","IN",3140
"2020-04-24","00:52:59",86524608,"3.6.3","win","CL",3141
"2020-04-24","11:18:37",67155912,"3.6.3","win","GB",3142
"2020-04-24","11:18:40",86429669,"3.6.3","win","ES",3143
"2020-04-24","11:18:45",87666322,"4.0.0","win","NP",1969
"2020-04-24","11:18:52",86524911,"3.6.3","win","RO",3144
"2020-04-24","11:18:52",86525486,"3.6.3","win","ZA",3145
"2020-04-24","11:19:05",81045845,"latest","osx","US",38
"2020-04-24","11:19:12",87564157,"4.0.0","win","CZ",3146
"2020-04-24","11:19:32",81864846,"3.6.3","osx","BG",3147
"2020-04-24","11:19:28",87659592,"4.0.0","win","CN",3148
"2020-04-24","11:19:51",86429655,"3.6.3","win","US",3149
"2020-04-24","11:19:50",87669500,"4.0.0","win",NA,3
"2020-04-24","11:19:52",86524599,"3.6.3","win","GB",3150
"2020-04-24","11:19:58",81774920,"3.6.3","osx","US",14
"2020-04-24","11:20:11",45235878,"3.6.3","win","CN",1360
"2020-04-24","11:20:15",81774920,"3.6.3","osx","US",14
"2020-04-24","11:20:31",86524761,"3.6.3","win",NA,3
"2020-04-24","11:20:40",61465981,"3.6.3","win",NA,3
"2020-04-24","11:20:47",70837829,"3.3.3","osx","US",3151
"2020-04-24","11:20:59",81774921,"3.6.3","osx","US",14
"2020-04-24","11:20:55",86429665,"3.6.3","win","US",3152
"2020-04-24","11:20:57",87564156,"4.0.0","win",NA,3
"2020-04-24","11:21:07",81774921,"3.6.3","osx","US",14
"2020-04-24","11:21:11",75578773,"3.6.3","win","DE",3153
"2020-04-24","11:21:22",87660758,"4.0.0","win","DE",3154
"2020-04-24","11:21:17",12603996,"3.6.3","win","CN",3155
"2020-04-24","11:21:22",81865005,"3.6.3","osx","IN",3156
"2020-04-24","11:21:52",14518,"3.6.3","osx","GB",3157
"2020-04-24","11:21:49",74889292,"3.3.3","osx","US",3151
"2020-04-24","11:21:46",87564157,"4.0.0","win","FI",3158
"2020-04-24","11:21:47",87564157,"4.0.0","win","LT",3159
"2020-04-24","11:22:12",86525507,"3.6.3","win","NL",3160
"2020-04-24","11:22:12",86429671,"3.6.3","win","US",3161
"2020-04-24","11:22:22",81148962,"3.6.3.nn","osx","AU",3162
"2020-04-24","11:22:35",86525543,"3.6.3","win","ES",3163
"2020-04-24","11:22:42",87661541,"4.0.0","win","CN",3164
"2020-04-24","11:22:50",81865146,"3.6.3","osx","GB",3157
"2020-04-24","11:23:11",87662316,"4.0.0","win","IN",3165
"2020-04-24","11:23:21",86524653,"3.6.3","win",NA,3
"2020-04-24","11:23:14",14676,"3.6.3","win","SE",3166
"2020-04-24","11:23:22",86429659,"3.6.3","win","SE",3166
"2020-04-24","02:18:42",86530457,"3.6.3","win","BS",1406
"2020-04-24","02:19:36",81774920,"3.6.3","osx","US",14
"2020-04-24","02:19:54",77358386,"3.4.4","osx","US",38
"2020-04-24","02:20:16",86525892,"3.6.3","win",NA,3
"2020-04-24","02:20:34",81864642,"3.6.3","osx",NA,3
"2020-04-24","02:20:39",81158039,"3.6.3.nn","osx","US",3167
"2020-04-24","02:21:07",74977151,"3.3.3","osx",NA,3
"2020-04-24","02:21:16",86532383,"3.6.3","win","US",100
"2020-04-24","02:21:27",86429668,"3.6.3","win","CN",3168
"2020-04-24","02:21:56",86534760,"3.6.3","win",NA,3
"2020-04-24","02:22:01",86530202,"3.6.3","win","US",3169
"2020-04-24","02:22:01",78201571,"3.5.3","osx","US",38
"2020-04-24","02:22:22",86525752,"3.6.3","win","SG",3170
"2020-04-24","02:22:37",81045846,"latest","osx","US",38
"2020-04-24","02:22:40",86526414,"3.6.3","win","JP",3171
