FECHA_CORTE;DEPARTAMENTO;PROVINCIA;DISTRITO;UBIGEO_CCPP;CENTRO_POBLADO_ PTOATENC;CODIGO_2023_PLAFORMA_P;NOMBRE_PLATAFORMA_MOVIL_P;TIPO_PLATAFORMA;NIVEL_GOBIERNO;SECTOR;ENTIDAD;FECHA_INTERVENCION;ATENCIONES;MES;ANIO;TRIMESTRE
20240528;LORETO;DATEM DEL MARAÑON;MORONA;1607040019;PUERTO JUAN;4;PIAS MORONA;FLUVIAL;GOBIERNO CENTRAL;PCM;RENIEC;20240313; 83 ;202403;2024;I
20240528;LORETO;DATEM DEL MARAÑON;MORONA;1607040019;PUERTO JUAN;4;PIAS MORONA;FLUVIAL;GOBIERNO REGIONAL;MINSA;DIRESA LORETO;20240313; 761 ;202403;2024;I
20240528;LORETO;DATEM DEL MARAÑON;MORONA;1607040021;SANCHEZ CERRO;4;PIAS MORONA;FLUVIAL;GOBIERNO CENTRAL;MEF;BANCO DE LA NACION;20240314; 24 ;202403;2024;I
20240528;LORETO;DATEM DEL MARAÑON;MORONA;1607040021;SANCHEZ CERRO;4;PIAS MORONA;FLUVIAL;GOBIERNO CENTRAL;MIDIS;SISFOH;20240314; 38 ;202403;2024;I
20240528;LORETO;DATEM DEL MARAÑON;MORONA;1607040021;SANCHEZ CERRO;4;PIAS MORONA;FLUVIAL;GOBIERNO CENTRAL;MIDIS;PROGRAMA PENSION 65;20240314; 30 ;202403;2024;I
20240528;LORETO;DATEM DEL MARAÑON;MORONA;1607040021;SANCHEZ CERRO;4;PIAS MORONA;FLUVIAL;GOBIERNO CENTRAL;MIDIS;PROGRAMA JUNTOS;20240314; 98 ;202403;2024;I
20240528;LORETO;DATEM DEL MARAÑON;MORONA;1607040021;SANCHEZ CERRO;4;PIAS MORONA;FLUVIAL;GOBIERNO CENTRAL;MIMP;MIMP - PNLCVF -AURORA;20240314; 4 ;202403;2024;I
20240528;LORETO;DATEM DEL MARAÑON;MORONA;1607040021;SANCHEZ CERRO;4;PIAS MORONA;FLUVIAL;GOBIERNO CENTRAL;MIMP;MIMP - JUGUEMOS;20240314; 37 ;202403;2024;I
20240528;LORETO;DATEM DEL MARAÑON;MORONA;1607040021;SANCHEZ CERRO;4;PIAS MORONA;FLUVIAL;GOBIERNO CENTRAL;MINCUL;MINCUL;20240314; 166 ;202403;2024;I
20240528;LORETO;DATEM DEL MARAÑON;MORONA;1607040021;SANCHEZ CERRO;4;PIAS MORONA;FLUVIAL;GOBIERNO CENTRAL;MINSA;S.I.S.;20240314; 114 ;202403;2024;I
20240528;LORETO;DATEM DEL MARAÑON;MORONA;1607040021;SANCHEZ CERRO;4;PIAS MORONA;FLUVIAL;GOBIERNO CENTRAL;PCM;RENIEC;20240314; 72 ;202403;2024;I
20240528;LORETO;DATEM DEL MARAÑON;MORONA;1607040021;SANCHEZ CERRO;4;PIAS MORONA;FLUVIAL;GOBIERNO REGIONAL;MINSA;DIRESA LORETO;20240314; 1.038 ;202403;2024;I
20240528;LORETO;DATEM DEL MARAÑON;MORONA;1607040023;BAGAZAN;4;PIAS MORONA;FLUVIAL;GOBIERNO CENTRAL;MEF;BANCO DE LA NACION;20240317; 31 ;202403;2024;I
20240528;LORETO;DATEM DEL MARAÑON;MORONA;1607040023;BAGAZAN;4;PIAS MORONA;FLUVIAL;GOBIERNO CENTRAL;MIDIS;SISFOH;20240317; 34 ;202403;2024;I
20240528;LORETO;DATEM DEL MARAÑON;MORONA;1607040023;BAGAZAN;4;PIAS MORONA;FLUVIAL;GOBIERNO CENTRAL;MIDIS;PROGRAMA PENSION 65;20240317; 23 ;202403;2024;I
20240528;LORETO;DATEM DEL MARAÑON;MORONA;1607040023;BAGAZAN;4;PIAS MORONA;FLUVIAL;GOBIERNO CENTRAL;MIDIS;PROGRAMA JUNTOS;20240317; 51 ;202403;2024;I
20240528;LORETO;DATEM DEL MARAÑON;MORONA;1607040023;BAGAZAN;4;PIAS MORONA;FLUVIAL;GOBIERNO CENTRAL;MIMP;MIMP - PNLCVF -AURORA;20240317; 4 ;202403;2024;I
20240528;LORETO;DATEM DEL MARAÑON;MORONA;1607040023;BAGAZAN;4;PIAS MORONA;FLUVIAL;GOBIERNO CENTRAL;MIMP;MIMP - JUGUEMOS;20240317; 43 ;202403;2024;I
20240528;LORETO;DATEM DEL MARAÑON;MORONA;1607040023;BAGAZAN;4;PIAS MORONA;FLUVIAL;GOBIERNO CENTRAL;MINCUL;MINCUL;20240317; 154 ;202403;2024;I
20240528;LORETO;DATEM DEL MARAÑON;MORONA;1607040023;BAGAZAN;4;PIAS MORONA;FLUVIAL;GOBIERNO CENTRAL;MINSA;S.I.S.;20240317; 112 ;202403;2024;I
20240528;LORETO;DATEM DEL MARAÑON;MORONA;1607040023;BAGAZAN;4;PIAS MORONA;FLUVIAL;GOBIERNO CENTRAL;PCM;RENIEC;20240317; 89 ;202403;2024;I
20240528;LORETO;DATEM DEL MARAÑON;MORONA;1607040023;BAGAZAN;4;PIAS MORONA;FLUVIAL;GOBIERNO REGIONAL;MINSA;DIRESA LORETO;20240317; 906 ;202403;2024;I
20240528;LORETO;DATEM DEL MARAÑON;MORONA;1607040024;CABALLITO;4;PIAS MORONA;FLUVIAL;GOBIERNO CENTRAL;MEF;BANCO DE LA NACION;20240318; 41 ;202403;2024;I
20240528;LORETO;DATEM DEL MARAÑON;MORONA;1607040024;CABALLITO;4;PIAS MORONA;FLUVIAL;GOBIERNO CENTRAL;MIDIS;SISFOH;20240318; 42 ;202403;2024;I
20240528;LORETO;DATEM DEL MARAÑON;MORONA;1607040024;CABALLITO;4;PIAS MORONA;FLUVIAL;GOBIERNO CENTRAL;MIDIS;PROGRAMA PENSION 65;20240318; 36 ;202403;2024;I
20240528;LORETO;DATEM DEL MARAÑON;MORONA;1607040024;CABALLITO;4;PIAS MORONA;FLUVIAL;GOBIERNO CENTRAL;MIDIS;PROGRAMA JUNTOS;20240318; 73 ;202403;2024;I
20240528;LORETO;DATEM DEL MARAÑON;MORONA;1607040024;CABALLITO;4;PIAS MORONA;FLUVIAL;GOBIERNO CENTRAL;MIMP;MIMP - PNLCVF -AURORA;20240318; 3 ;202403;2024;I
20240528;LORETO;DATEM DEL MARAÑON;MORONA;1607040024;CABALLITO;4;PIAS MORONA;FLUVIAL;GOBIERNO CENTRAL;MIMP;MIMP - JUGUEMOS;20240318; 35 ;202403;2024;I
20240528;LORETO;DATEM DEL MARAÑON;MORONA;1607040024;CABALLITO;4;PIAS MORONA;FLUVIAL;GOBIERNO CENTRAL;MINCUL;MINCUL;20240318; 169 ;202403;2024;I
20240528;LORETO;DATEM DEL MARAÑON;MORONA;1607040024;CABALLITO;4;PIAS MORONA;FLUVIAL;GOBIERNO CENTRAL;MINSA;S.I.S.;20240318; 98 ;202403;2024;I
20240528;LORETO;DATEM DEL MARAÑON;MORONA;1607040024;CABALLITO;4;PIAS MORONA;FLUVIAL;GOBIERNO CENTRAL;PCM;RENIEC;20240318; 58 ;202403;2024;I
20240528;LORETO;DATEM DEL MARAÑON;MORONA;1607040024;CABALLITO;4;PIAS MORONA;FLUVIAL;GOBIERNO REGIONAL;MINSA;DIRESA LORETO;20240318; 991 ;202403;2024;I
20240528;LORETO;DATEM DEL MARAÑON;MORONA;1607040028;NAZARETH;4;PIAS MORONA;FLUVIAL;GOBIERNO CENTRAL;MEF;BANCO DE LA NACION;20240319; 34 ;202403;2024;I
20240528;LORETO;DATEM DEL MARAÑON;MORONA;1607040028;NAZARETH;4;PIAS MORONA;FLUVIAL;GOBIERNO CENTRAL;MIDIS;SISFOH;20240319; 32 ;202403;2024;I
20240528;LORETO;DATEM DEL MARAÑON;MORONA;1607040028;NAZARETH;4;PIAS MORONA;FLUVIAL;GOBIERNO CENTRAL;MIDIS;PROGRAMA PENSION 65;20240319; 35 ;202403;2024;I
20240528;LORETO;DATEM DEL MARAÑON;MORONA;1607040028;NAZARETH;4;PIAS MORONA;FLUVIAL;GOBIERNO CENTRAL;MIDIS;PROGRAMA JUNTOS;20240319; 59 ;202403;2024;I
20240528;LORETO;DATEM DEL MARAÑON;MORONA;1607040028;NAZARETH;4;PIAS MORONA;FLUVIAL;GOBIERNO CENTRAL;MIMP;MIMP - PNLCVF -AURORA;20240319; 4 ;202403;2024;I
20240528;LORETO;DATEM DEL MARAÑON;MORONA;1607040028;NAZARETH;4;PIAS MORONA;FLUVIAL;GOBIERNO CENTRAL;MIMP;MIMP - JUGUEMOS;20240319; 31 ;202403;2024;I
20240528;LORETO;DATEM DEL MARAÑON;MORONA;1607040028;NAZARETH;4;PIAS MORONA;FLUVIAL;GOBIERNO CENTRAL;MINCUL;MINCUL;20240319; 170 ;202403;2024;I
20240528;LORETO;DATEM DEL MARAÑON;MORONA;1607040028;NAZARETH;4;PIAS MORONA;FLUVIAL;GOBIERNO CENTRAL;MINSA;S.I.S.;20240319; 100 ;202403;2024;I
20240528;LORETO;DATEM DEL MARAÑON;MORONA;1607040028;NAZARETH;4;PIAS MORONA;FLUVIAL;GOBIERNO CENTRAL;PCM;RENIEC;20240319; 113 ;202403;2024;I
20240528;LORETO;DATEM DEL MARAÑON;MORONA;1607040028;NAZARETH;4;PIAS MORONA;FLUVIAL;GOBIERNO REGIONAL;MINSA;DIRESA LORETO;20240319; 755 ;202403;2024;I
20240528;LORETO;DATEM DEL MARAÑON;MORONA;1607040030;FERNANDO ROSAS;4;PIAS MORONA;FLUVIAL;GOBIERNO CENTRAL;MEF;BANCO DE LA NACION;20240320; 56 ;202403;2024;I
20240528;LORETO;DATEM DEL MARAÑON;MORONA;1607040030;FERNANDO ROSAS;4;PIAS MORONA;FLUVIAL;GOBIERNO CENTRAL;MEF;BANCO DE LA NACION;20240321; 28 ;202403;2024;I
20240528;LORETO;DATEM DEL MARAÑON;MORONA;1607040030;FERNANDO ROSAS;4;PIAS MORONA;FLUVIAL;GOBIERNO CENTRAL;MIDIS;SISFOH;20240320; 32 ;202403;2024;I
20240528;LORETO;DATEM DEL MARAÑON;MORONA;1607040030;FERNANDO ROSAS;4;PIAS MORONA;FLUVIAL;GOBIERNO CENTRAL;MIDIS;SISFOH;20240321; 19 ;202403;2024;I
20240528;LORETO;DATEM DEL MARAÑON;MORONA;1607040030;FERNANDO ROSAS;4;PIAS MORONA;FLUVIAL;GOBIERNO CENTRAL;MIDIS;PROGRAMA PENSION 65;20240320; 42 ;202403;2024;I
20240528;LORETO;DATEM DEL MARAÑON;MORONA;1607040030;FERNANDO ROSAS;4;PIAS MORONA;FLUVIAL;GOBIERNO CENTRAL;MIDIS;PROGRAMA PENSION 65;20240321; 8 ;202403;2024;I
20240528;LORETO;DATEM DEL MARAÑON;MORONA;1607040030;FERNANDO ROSAS;4;PIAS MORONA;FLUVIAL;GOBIERNO CENTRAL;MIDIS;PROGRAMA JUNTOS;20240320; 77 ;202403;2024;I
20240528;LORETO;DATEM DEL MARAÑON;MORONA;1607040030;FERNANDO ROSAS;4;PIAS MORONA;FLUVIAL;GOBIERNO CENTRAL;MIDIS;PROGRAMA JUNTOS;20240321; 25 ;202403;2024;I
20240528;LORETO;DATEM DEL MARAÑON;MORONA;1607040030;FERNANDO ROSAS;4;PIAS MORONA;FLUVIAL;GOBIERNO CENTRAL;MIMP;MIMP - PNLCVF -AURORA;20240320; 1 ;202403;2024;I
20240528;LORETO;DATEM DEL MARAÑON;MORONA;1607040030;FERNANDO ROSAS;4;PIAS MORONA;FLUVIAL;GOBIERNO CENTRAL;MIMP;MIMP - PNLCVF -AURORA;20240321; 3 ;202403;2024;I
20240528;LORETO;DATEM DEL MARAÑON;MORONA;1607040030;FERNANDO ROSAS;4;PIAS MORONA;FLUVIAL;GOBIERNO CENTRAL;MIMP;MIMP - JUGUEMOS;20240320; 22 ;202403;2024;I
20240528;LORETO;DATEM DEL MARAÑON;MORONA;1607040030;FERNANDO ROSAS;4;PIAS MORONA;FLUVIAL;GOBIERNO CENTRAL;MIMP;MIMP - JUGUEMOS;20240321; 28 ;202403;2024;I
20240528;LORETO;DATEM DEL MARAÑON;MORONA;1607040030;FERNANDO ROSAS;4;PIAS MORONA;FLUVIAL;GOBIERNO CENTRAL;MINCUL;MINCUL;20240320; 159 ;202403;2024;I
20240528;LORETO;DATEM DEL MARAÑON;MORONA;1607040030;FERNANDO ROSAS;4;PIAS MORONA;FLUVIAL;GOBIERNO CENTRAL;MINCUL;MINCUL;20240321; 194 ;202403;2024;I
20240528;LORETO;DATEM DEL MARAÑON;MORONA;1607040030;FERNANDO ROSAS;4;PIAS MORONA;FLUVIAL;GOBIERNO CENTRAL;MINSA;S.I.S.;20240320; 115 ;202403;2024;I
20240528;LORETO;DATEM DEL MARAÑON;MORONA;1607040030;FERNANDO ROSAS;4;PIAS MORONA;FLUVIAL;GOBIERNO CENTRAL;MINSA;S.I.S.;20240321; 75 ;202403;2024;I
20240528;LORETO;DATEM DEL MARAÑON;MORONA;1607040030;FERNANDO ROSAS;4;PIAS MORONA;FLUVIAL;GOBIERNO CENTRAL;PCM;RENIEC;20240320; 93 ;202403;2024;I
20240528;LORETO;DATEM DEL MARAÑON;MORONA;1607040030;FERNANDO ROSAS;4;PIAS MORONA;FLUVIAL;GOBIERNO CENTRAL;PCM;RENIEC;20240321; 46 ;202403;2024;I
20240528;LORETO;DATEM DEL MARAÑON;MORONA;1607040030;FERNANDO ROSAS;4;PIAS MORONA;FLUVIAL;GOBIERNO REGIONAL;MINSA;DIRESA LORETO;20240320; 916 ;202403;2024;I
20240528;LORETO;DATEM DEL MARAÑON;MORONA;1607040030;FERNANDO ROSAS;4;PIAS MORONA;FLUVIAL;GOBIERNO REGIONAL;MINSA;DIRESA LORETO;20240321; 786 ;202403;2024;I
20240528;LORETO;DATEM DEL MARAÑON;MORONA;1607040034;PATRIA NUEVA;4;PIAS MORONA;FLUVIAL;GOBIERNO CENTRAL;MEF;BANCO DE LA NACION;20240324; 21 ;202403;2024;I
20240528;LORETO;DATEM DEL MARAÑON;MORONA;1607040034;PATRIA NUEVA;4;PIAS MORONA;FLUVIAL;GOBIERNO CENTRAL;MIDIS;SISFOH;20240324; 30 ;202403;2024;I
20240528;LORETO;DATEM DEL MARAÑON;MORONA;1607040034;PATRIA NUEVA;4;PIAS MORONA;FLUVIAL;GOBIERNO CENTRAL;MIDIS;PROGRAMA PENSION 65;20240324; 15 ;202403;2024;I
20240528;LORETO;DATEM DEL MARAÑON;MORONA;1607040034;PATRIA NUEVA;4;PIAS MORONA;FLUVIAL;GOBIERNO CENTRAL;MIDIS;PROGRAMA JUNTOS;20240324; 32 ;202403;2024;I
20240528;LORETO;DATEM DEL MARAÑON;MORONA;1607040034;PATRIA NUEVA;4;PIAS MORONA;FLUVIAL;GOBIERNO CENTRAL;MIMP;MIMP - PNLCVF -AURORA;20240324; 5 ;202403;2024;I
20240528;LORETO;DATEM DEL MARAÑON;MORONA;1607040034;PATRIA NUEVA;4;PIAS MORONA;FLUVIAL;GOBIERNO CENTRAL;MIMP;MIMP - JUGUEMOS;20240324; 38 ;202403;2024;I
20240528;LORETO;DATEM DEL MARAÑON;MORONA;1607040034;PATRIA NUEVA;4;PIAS MORONA;FLUVIAL;GOBIERNO CENTRAL;MINCUL;MINCUL;20240324; 78 ;202403;2024;I
20240528;LORETO;DATEM DEL MARAÑON;MORONA;1607040034;PATRIA NUEVA;4;PIAS MORONA;FLUVIAL;GOBIERNO CENTRAL;MINSA;S.I.S.;20240324; 93 ;202403;2024;I
20240528;LORETO;DATEM DEL MARAÑON;MORONA;1607040034;PATRIA NUEVA;4;PIAS MORONA;FLUVIAL;GOBIERNO CENTRAL;PCM;RENIEC;20240324; 24 ;202403;2024;I
20240528;LORETO;DATEM DEL MARAÑON;MORONA;1607040034;PATRIA NUEVA;4;PIAS MORONA;FLUVIAL;GOBIERNO REGIONAL;MINSA;DIRESA LORETO;20240324; 750 ;202403;2024;I
20240528;LORETO;DATEM DEL MARAÑON;MORONA;1607040036;NUEVO SAN MARTIN;4;PIAS MORONA;FLUVIAL;GOBIERNO CENTRAL;MEF;BANCO DE LA NACION;20240326; 66 ;202403;2024;I
20240528;LORETO;DATEM DEL MARAÑON;MORONA;1607040036;NUEVO SAN MARTIN;4;PIAS MORONA;FLUVIAL;GOBIERNO CENTRAL;MIDIS;SISFOH;20240326; 41 ;202403;2024;I
20240528;LORETO;DATEM DEL MARAÑON;MORONA;1607040036;NUEVO SAN MARTIN;4;PIAS MORONA;FLUVIAL;GOBIERNO CENTRAL;MIDIS;PROGRAMA PENSION 65;20240326; 32 ;202403;2024;I
20240528;LORETO;DATEM DEL MARAÑON;MORONA;1607040036;NUEVO SAN MARTIN;4;PIAS MORONA;FLUVIAL;GOBIERNO CENTRAL;MIDIS;PROGRAMA JUNTOS;20240326; 60 ;202403;2024;I
20240528;LORETO;DATEM DEL MARAÑON;MORONA;1607040036;NUEVO SAN MARTIN;4;PIAS MORONA;FLUVIAL;GOBIERNO CENTRAL;MIMP;MIMP - PNLCVF -AURORA;20240326; 7 ;202403;2024;I
20240528;LORETO;DATEM DEL MARAÑON;MORONA;1607040036;NUEVO SAN MARTIN;4;PIAS MORONA;FLUVIAL;GOBIERNO CENTRAL;MIMP;MIMP - JUGUEMOS;20240326; 32 ;202403;2024;I
20240528;LORETO;DATEM DEL MARAÑON;MORONA;1607040036;NUEVO SAN MARTIN;4;PIAS MORONA;FLUVIAL;GOBIERNO CENTRAL;MINCUL;MINCUL;20240326; 172 ;202403;2024;I
20240528;LORETO;DATEM DEL MARAÑON;MORONA;1607040036;NUEVO SAN MARTIN;4;PIAS MORONA;FLUVIAL;GOBIERNO CENTRAL;MINSA;S.I.S.;20240326; 120 ;202403;2024;I
20240528;LORETO;DATEM DEL MARAÑON;MORONA;1607040036;NUEVO SAN MARTIN;4;PIAS MORONA;FLUVIAL;GOBIERNO CENTRAL;PCM;RENIEC;20240326; 73 ;202403;2024;I
20240528;LORETO;DATEM DEL MARAÑON;MORONA;1607040036;NUEVO SAN MARTIN;4;PIAS MORONA;FLUVIAL;GOBIERNO REGIONAL;MINSA;DIRESA LORETO;20240326; 1.078 ;202403;2024;I
20240528;LORETO;DATEM DEL MARAÑON;MORONA;1607040047;NUEVO MILAGRO;4;PIAS MORONA;FLUVIAL;GOBIERNO CENTRAL;MEF;BANCO DE LA NACION;20240329; 48 ;202403;2024;I
20240528;LORETO;DATEM DEL MARAÑON;MORONA;1607040047;NUEVO MILAGRO;4;PIAS MORONA;FLUVIAL;GOBIERNO CENTRAL;MIDIS;SISFOH;20240329; 38 ;202403;2024;I
20240528;LORETO;DATEM DEL MARAÑON;MORONA;1607040047;NUEVO MILAGRO;4;PIAS MORONA;FLUVIAL;GOBIERNO CENTRAL;MIDIS;PROGRAMA PENSION 65;20240329; 19 ;202403;2024;I
20240528;LORETO;DATEM DEL MARAÑON;MORONA;1607040047;NUEVO MILAGRO;4;PIAS MORONA;FLUVIAL;GOBIERNO CENTRAL;MIDIS;PROGRAMA JUNTOS;20240329; 88 ;202403;2024;I
20240528;LORETO;DATEM DEL MARAÑON;MORONA;1607040047;NUEVO MILAGRO;4;PIAS MORONA;FLUVIAL;GOBIERNO CENTRAL;MIMP;MIMP - PNLCVF -AURORA;20240329; 4 ;202403;2024;I
20240528;LORETO;DATEM DEL MARAÑON;MORONA;1607040047;NUEVO MILAGRO;4;PIAS MORONA;FLUVIAL;GOBIERNO CENTRAL;MIMP;MIMP - JUGUEMOS;20240329; 28 ;202403;2024;I
20240528;LORETO;DATEM DEL MARAÑON;MORONA;1607040047;NUEVO MILAGRO;4;PIAS MORONA;FLUVIAL;GOBIERNO CENTRAL;MINCUL;MINCUL;20240329; 75 ;202403;2024;I
20240528;LORETO;DATEM DEL MARAÑON;MORONA;1607040047;NUEVO MILAGRO;4;PIAS MORONA;FLUVIAL;GOBIERNO CENTRAL;MINSA;S.I.S.;20240329; 90 ;202403;2024;I
20240528;LORETO;DATEM DEL MARAÑON;MORONA;1607040047;NUEVO MILAGRO;4;PIAS MORONA;FLUVIAL;GOBIERNO CENTRAL;PCM;RENIEC;20240329; 41 ;202403;2024;I
20240528;LORETO;DATEM DEL MARAÑON;MORONA;1607040047;NUEVO MILAGRO;4;PIAS MORONA;FLUVIAL;GOBIERNO REGIONAL;MINSA;DIRESA LORETO;20240329; 1.023 ;202403;2024;I
20240528;LORETO;DATEM DEL MARAÑON;MORONA;1607040074;PUERTO AMERICA;4;PIAS MORONA;FLUVIAL;GOBIERNO CENTRAL;MEF;BANCO DE LA NACION;20240330; 82 ;202403;2024;I
20240528;LORETO;DATEM DEL MARAÑON;MORONA;1607040074;PUERTO AMERICA;4;PIAS MORONA;FLUVIAL;GOBIERNO CENTRAL;MEF;BANCO DE LA NACION;20240331; 41 ;202403;2024;I
20240528;LORETO;DATEM DEL MARAÑON;MORONA;1607040074;PUERTO AMERICA;4;PIAS MORONA;FLUVIAL;GOBIERNO CENTRAL;MIDIS;SISFOH;20240330; 43 ;202403;2024;I
20240528;LORETO;DATEM DEL MARAÑON;MORONA;1607040074;PUERTO AMERICA;4;PIAS MORONA;FLUVIAL;GOBIERNO CENTRAL;MIDIS;SISFOH;20240331; 21 ;202403;2024;I
20240528;LORETO;DATEM DEL MARAÑON;MORONA;1607040074;PUERTO AMERICA;4;PIAS MORONA;FLUVIAL;GOBIERNO CENTRAL;MIDIS;PROGRAMA PENSION 65;20240330; 74 ;202403;2024;I
20240528;LORETO;DATEM DEL MARAÑON;MORONA;1607040074;PUERTO AMERICA;4;PIAS MORONA;FLUVIAL;GOBIERNO CENTRAL;MIDIS;PROGRAMA PENSION 65;20240331; 43 ;202403;2024;I
20240528;LORETO;DATEM DEL MARAÑON;MORONA;1607040074;PUERTO AMERICA;4;PIAS MORONA;FLUVIAL;GOBIERNO CENTRAL;MIDIS;PROGRAMA JUNTOS;20240330; 80 ;202403;2024;I
20240528;LORETO;DATEM DEL MARAÑON;MORONA;1607040074;PUERTO AMERICA;4;PIAS MORONA;FLUVIAL;GOBIERNO CENTRAL;MIDIS;PROGRAMA JUNTOS;20240331; 47 ;202403;2024;I
20240528;LORETO;DATEM DEL MARAÑON;MORONA;1607040074;PUERTO AMERICA;4;PIAS MORONA;FLUVIAL;GOBIERNO CENTRAL;MIMP;MIMP - PNLCVF -AURORA;20240330; 2 ;202403;2024;I
20240528;LORETO;DATEM DEL MARAÑON;MORONA;1607040074;PUERTO AMERICA;4;PIAS MORONA;FLUVIAL;GOBIERNO CENTRAL;MIMP;MIMP - PNLCVF -AURORA;20240331; 5 ;202403;2024;I
20240528;LORETO;DATEM DEL MARAÑON;MORONA;1607040074;PUERTO AMERICA;4;PIAS MORONA;FLUVIAL;GOBIERNO CENTRAL;MIMP;MIMP - JUGUEMOS;20240330; 29 ;202403;2024;I
20240528;LORETO;DATEM DEL MARAÑON;MORONA;1607040074;PUERTO AMERICA;4;PIAS MORONA;FLUVIAL;GOBIERNO CENTRAL;MIMP;MIMP - JUGUEMOS;20240331; 11 ;202403;2024;I
20240528;LORETO;DATEM DEL MARAÑON;MORONA;1607040074;PUERTO AMERICA;4;PIAS MORONA;FLUVIAL;GOBIERNO CENTRAL;MINCUL;MINCUL;20240330; 45 ;202403;2024;I
20240528;LORETO;DATEM DEL MARAÑON;MORONA;1607040074;PUERTO AMERICA;4;PIAS MORONA;FLUVIAL;GOBIERNO CENTRAL;MINCUL;MINCUL;20240331; 73 ;202403;2024;I
20240528;LORETO;DATEM DEL MARAÑON;MORONA;1607040074;PUERTO AMERICA;4;PIAS MORONA;FLUVIAL;GOBIERNO CENTRAL;MINSA;S.I.S.;20240330; 60 ;202403;2024;I
20240528;LORETO;DATEM DEL MARAÑON;MORONA;1607040074;PUERTO AMERICA;4;PIAS MORONA;FLUVIAL;GOBIERNO CENTRAL;MINSA;S.I.S.;20240331; 61 ;202403;2024;I
20240528;LORETO;DATEM DEL MARAÑON;MORONA;1607040074;PUERTO AMERICA;4;PIAS MORONA;FLUVIAL;GOBIERNO CENTRAL;PCM;RENIEC;20240330; 91 ;202403;2024;I
20240528;LORETO;DATEM DEL MARAÑON;MORONA;1607040074;PUERTO AMERICA;4;PIAS MORONA;FLUVIAL;GOBIERNO CENTRAL;PCM;RENIEC;20240331; 45 ;202403;2024;I
20240528;LORETO;DATEM DEL MARAÑON;MORONA;1607040074;PUERTO AMERICA;4;PIAS MORONA;FLUVIAL;GOBIERNO REGIONAL;MINSA;DIRESA LORETO;20240330; 879 ;202403;2024;I
20240528;LORETO;DATEM DEL MARAÑON;MORONA;1607040074;PUERTO AMERICA;4;PIAS MORONA;FLUVIAL;GOBIERNO REGIONAL;MINSA;DIRESA LORETO;20240331; 641 ;202403;2024;I
20240528;LORETO;DATEM DEL MARAÑON;MORONA;1607040076;UNION INDIGENA;4;PIAS MORONA;FLUVIAL;GOBIERNO CENTRAL;MEF;BANCO DE LA NACION;20240322; 6 ;202403;2024;I
20240528;LORETO;DATEM DEL MARAÑON;MORONA;1607040076;UNION INDIGENA;4;PIAS MORONA;FLUVIAL;GOBIERNO CENTRAL;MIDIS;SISFOH;20240322; 22 ;202403;2024;I
20240528;LORETO;DATEM DEL MARAÑON;MORONA;1607040076;UNION INDIGENA;4;PIAS MORONA;FLUVIAL;GOBIERNO CENTRAL;MIDIS;PROGRAMA PENSION 65;20240322; 6 ;202403;2024;I
20240528;LORETO;DATEM DEL MARAÑON;MORONA;1607040076;UNION INDIGENA;4;PIAS MORONA;FLUVIAL;GOBIERNO CENTRAL;MIDIS;PROGRAMA JUNTOS;20240322; 17 ;202403;2024;I
20240528;LORETO;DATEM DEL MARAÑON;MORONA;1607040076;UNION INDIGENA;4;PIAS MORONA;FLUVIAL;GOBIERNO CENTRAL;MIMP;MIMP - PNLCVF -AURORA;20240322; 3 ;202403;2024;I
20240528;LORETO;DATEM DEL MARAÑON;MORONA;1607040076;UNION INDIGENA;4;PIAS MORONA;FLUVIAL;GOBIERNO CENTRAL;MIMP;MIMP - JUGUEMOS;20240322; 25 ;202403;2024;I
20240528;LORETO;DATEM DEL MARAÑON;MORONA;1607040076;UNION INDIGENA;4;PIAS MORONA;FLUVIAL;GOBIERNO CENTRAL;MINCUL;MINCUL;20240322; 85 ;202403;2024;I
20240528;LORETO;DATEM DEL MARAÑON;MORONA;1607040076;UNION INDIGENA;4;PIAS MORONA;FLUVIAL;GOBIERNO CENTRAL;MINSA;S.I.S.;20240322; 58 ;202403;2024;I
20240528;LORETO;DATEM DEL MARAÑON;MORONA;1607040076;UNION INDIGENA;4;PIAS MORONA;FLUVIAL;GOBIERNO CENTRAL;PCM;RENIEC;20240322; 28 ;202403;2024;I
20240528;LORETO;DATEM DEL MARAÑON;MORONA;1607040076;UNION INDIGENA;4;PIAS MORONA;FLUVIAL;GOBIERNO REGIONAL;MINSA;DIRESA LORETO;20240322; 576 ;202403;2024;I
20240528;LORETO;DATEM DEL MARAÑON;MORONA;1607040079;SHOROYA NUEVO;4;PIAS MORONA;FLUVIAL;GOBIERNO CENTRAL;MEF;BANCO DE LA NACION;20240323; 48 ;202403;2024;I
20240528;LORETO;DATEM DEL MARAÑON;MORONA;1607040079;SHOROYA NUEVO;4;PIAS MORONA;FLUVIAL;GOBIERNO CENTRAL;MIDIS;SISFOH;20240323; 52 ;202403;2024;I
20240528;LORETO;DATEM DEL MARAÑON;MORONA;1607040079;SHOROYA NUEVO;4;PIAS MORONA;FLUVIAL;GOBIERNO CENTRAL;MIDIS;PROGRAMA PENSION 65;20240323; 18 ;202403;2024;I
20240528;LORETO;DATEM DEL MARAÑON;MORONA;1607040079;SHOROYA NUEVO;4;PIAS MORONA;FLUVIAL;GOBIERNO CENTRAL;MIDIS;PROGRAMA JUNTOS;20240323; 65 ;202403;2024;I
