id,host_id,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
32121470,240990901,,77,2,6,07/04/2019,3.4,1,129
32123109,192069144,,100,2,3,24/03/2019,3,2,236
32123923,61834673,,35,3,5,09/04/2019,5,1,47
32124396,241013730,,80,1,4,14/03/2019,2.79,1,119
32124399,192069144,,80,1,3,28/03/2019,3,2,245
32124415,223478478,,110,1,1,05/04/2019,1,5,287
32125572,203709406,,69,3,1,09/04/2019,1,3,55
32127255,239965198,,80,3,7,10/04/2019,4.12,1,130
32127835,239963130,,80,3,2,08/04/2019,1.3,1,97
32128589,240164656,,80,3,4,25/03/2019,2.67,1,108
32129011,240384209,,80,3,5,07/04/2019,4.05,1,92
32134942,241069990,,120,3,1,15/03/2019,1,1,241
32136693,222067736,,119,1,4,31/03/2019,4,1,286
32136777,241087816,,49,3,3,04/03/2019,1.43,3,85
32138639,58823630,,64,4,1,16/03/2019,1,2,296
32138958,154040549,,100,1,5,09/04/2019,2.73,12,269
32150427,5107063,,89,1,2,04/04/2019,1.54,10,113
32151236,154040549,,140,1,18,08/04/2019,8.85,12,235
32153390,192641832,,51,31,10,26/03/2019,6.38,1,40
32153728,241203677,,45,2,6,31/03/2019,4.5,1,45
32154351,174217274,,99,32,3,25/03/2019,1.8,1,146
32159358,174751009,,75,2,5,24/03/2019,2.68,17,294
32161334,4149600,,200,3,3,08/04/2019,3,1,292
32162629,241281166,,40,4,9,09/04/2019,6.43,1,170
32163598,240631090,,39,1,8,26/03/2019,4.9,6,38
32165271,239149659,,50,2,10,07/04/2019,5.36,9,225
32165831,240631090,,25,1,3,26/03/2019,2.5,6,111
32166643,28854958,,30,1,10,27/03/2019,4.76,2,334
32167101,21098133,,21,1,11,10/04/2019,5.32,1,65
32167763,211563650,,52,1,5,26/03/2019,4.69,2,144
32172202,60022177,,55,3,2,01/04/2019,0.95,2,27
32174021,4864707,,100,2,2,25/03/2019,2,5,161
32174184,14181056,,45,2,9,10/04/2019,6,2,8
32175161,221308498,,79,1,7,06/04/2019,4.2,4,66
32176208,241308047,,15,3,1,18/03/2019,1,1,2
32176493,240160130,,55,1,1,25/03/2019,1,4,238
32176499,241420170,,70,2,3,23/03/2019,2.31,1,37
32177567,239149659,,50,2,7,07/04/2019,3.75,9,236
32178388,32037490,,120,2,5,03/04/2019,2.5,77,221
32178403,32037490,,120,2,4,20/03/2019,2.4,77,233
32178820,223335296,,80,2,4,19/03/2019,2.93,2,9
32179109,240631090,,39,1,4,25/03/2019,2.73,6,127
32179358,32037490,,120,2,5,29/03/2019,3.19,77,233
32180466,12924650,,70,3,5,30/03/2019,3.95,1,223
32182492,223132913,,101,2,1,08/04/2019,1,15,346
32182885,109963192,,41,30,1,14/02/2019,0.54,12,272
32183296,211298144,,50,2,5,26/03/2019,4.17,1,275
32183570,49861895,,160,3,4,18/03/2019,2.31,5,348
32183603,37308706,,40,3,5,02/04/2019,3.33,5,141
32184181,241482522,,40,2,3,24/03/2019,2.57,1,284
32184382,23980245,,120,2,1,18/03/2019,1,1,8
32184492,241406522,,80,3,3,08/04/2019,3,1,28
32184602,154040549,,120,1,9,06/04/2019,5,12,177
32185041,240563621,,80,3,4,10/04/2019,4,1,126
32185376,241495353,,80,1,2,05/04/2019,2,1,81
32185826,193618270,,399,2,1,25/02/2019,0.67,106,224
32186088,117194348,,38,1,2,02/03/2019,1.4,1,313
32187499,148901099,,55,1,5,25/03/2019,2.83,7,338
32190533,241501039,,200,2,1,13/03/2019,1,4,98
32190773,241501039,,200,2,2,05/03/2019,1.02,4,105
32190800,148901099,,55,1,9,25/03/2019,5.09,7,337
32190953,148901099,,55,1,6,27/03/2019,3.4,7,350
32191180,148901099,,55,1,10,06/04/2019,5.77,7,355
32192291,241476518,,90,4,2,25/03/2019,2,1,7
32198102,180702226,,67,4,1,20/02/2019,0.6,1,13
32198131,65849529,,120,2,1,27/02/2019,0.7,1,0
32200318,40676061,,120,3,2,26/03/2019,1.36,18,289
32200508,193618270,,110,2,1,28/02/2019,0.71,106,223
32200855,193618270,,159,2,2,12/03/2019,1.43,106,135
32201706,193618270,,200,2,1,17/03/2019,1,106,142
32202462,68258475,,16,1,7,24/03/2019,4.38,2,287
32202833,109716786,,68,2,1,03/03/2019,0.77,5,100
32203742,241657080,,90,1,6,23/03/2019,3.67,3,345
32203753,32037490,,120,2,4,22/03/2019,2.79,77,224
32205888,731009,,59,32,1,17/02/2019,0.57,4,266
32208204,211561047,,25,1,1,20/03/2019,1,2,147
32209159,241495401,,80,3,5,25/03/2019,2.88,1,125
32210365,2174933,,32,1,8,21/03/2019,3.93,3,304
32210549,2439400,,135,1,4,01/04/2019,3.16,41,211
32210550,2439400,,200,1,2,07/04/2019,2,41,241
32214553,198707797,,180,3,2,25/03/2019,1.43,2,280
32215143,241087816,,39,3,4,21/03/2019,1.97,3,73
32215850,97327563,,60,2,10,09/04/2019,6,1,105
32227775,150795362,,60,1,20,06/04/2019,10,11,115
32227824,148901099,,99,1,6,24/03/2019,3.4,7,71
32229566,22076771,,42,31,1,11/02/2019,0.51,14,314
32230009,2174933,,25,1,6,26/03/2019,3.91,3,323
32230456,2174933,,25,1,5,20/03/2019,3.33,3,325
32232463,2439400,,135,2,3,02/04/2019,2.43,41,241
32234693,7053689,,118,1,6,25/03/2019,3.33,27,326
32234711,241655395,,50,2,4,04/04/2019,2.55,2,52
32236404,16581062,,60,1,12,08/04/2019,7.83,3,46
32236860,16581062,,60,1,15,02/04/2019,10.23,3,25
32237143,241087816,,39,3,1,06/03/2019,0.83,3,104
32237261,16581062,,60,1,9,07/04/2019,6.43,3,50
32237568,241655395,,35,2,5,04/04/2019,3.13,2,55
32237694,8157090,,78,3,2,02/04/2019,2,5,124
32238096,3163846,,50,1,2,06/04/2019,2,2,156
32238580,8157090,,89,2,4,26/03/2019,2.67,5,139
32239870,145551089,,199,2,1,12/02/2019,0.52,5,295
32240460,35142660,,25,2,14,10/04/2019,7.12,1,186
32242096,233595498,,23,1,7,07/04/2019,4.77,3,5
32245813,29116471,,90,2,1,23/03/2019,1,1,176
32249011,35084302,,130,1,3,10/03/2019,1.88,2,0
32249013,242031344,,119,3,5,07/04/2019,3.33,1,274
32249089,211563650,,70,1,6,27/03/2019,5.14,2,128
32249801,193470951,,99,2,3,25/03/2019,2.65,1,283
32252665,162903177,,27,3,2,18/03/2019,1.5,1,0
32253500,1323295,,65,32,1,30/03/2019,1,1,308
32257394,242090232,,30,2,4,07/04/2019,2,1,49
32274183,54578253,,55,5,1,26/02/2019,0.68,2,44
32275954,179305399,,99,2,2,07/04/2019,1.36,2,221
32277260,239917946,,45,1,10,08/04/2019,8.11,3,22
32277362,38658072,,69,2,3,31/03/2019,3,1,344
32279303,150795362,,40,1,5,07/04/2019,5,11,125
32279486,242259066,,35,2,1,01/04/2019,1,1,320
32279529,150795362,,40,1,4,03/04/2019,3.53,11,135
32280858,2588167,,50,1,5,04/04/2019,3.26,1,37
32281897,40593960,,37,2,6,08/04/2019,4,1,1
32282816,3619665,,45,3,5,28/03/2019,3.49,1,5
32284355,153549891,,149,32,2,07/04/2019,2,1,283
32286548,242339732,,45,1,4,09/04/2019,3.08,1,265
32295455,21878745,,100,2,1,27/02/2019,0.7,2,11
32298122,54335686,,40,2,4,29/03/2019,2.26,1,67
32298587,2579651,,700,1,1,25/03/2019,1,11,260
32298599,217858575,,50,2,2,18/03/2019,1.87,1,13
32299299,10446842,,40,4,5,30/03/2019,4.55,2,72
32300165,1683936,,72,2,1,28/02/2019,0.71,12,176
32301830,242477747,,90,1,9,21/03/2019,4.91,1,71
32302778,15662532,,35,1,11,06/04/2019,6.23,2,27
32302991,239972429,,114,1,7,08/04/2019,3.89,1,73
32305007,32037490,,120,2,1,12/03/2019,1,77,241
32308332,210108946,,25,1,3,28/03/2019,2.25,1,183
32309527,242542375,,40,1,14,03/04/2019,7.5,2,322
32309666,142329143,,24,3,1,04/03/2019,0.79,2,36
32309979,9445623,,20,1,1,07/04/2019,1,1,126
32310233,240843671,,45,1,1,10/03/2019,0.94,2,307
32310936,242542375,,40,1,12,03/04/2019,6.43,2,145
32312121,217728493,,55,1,2,01/03/2019,1.4,1,134
32313873,3006671,,70,2,6,09/04/2019,3.4,1,4
32321008,239917946,,40,1,8,05/04/2019,6.86,3,17
32323295,2509252,,120,1,3,22/03/2019,2.5,22,252
32324577,242677726,,110,2,2,07/04/2019,1.46,1,206
32327341,236738743,,100,7,1,17/03/2019,1,1,91
32329057,220894854,,100,3,2,09/04/2019,2,1,130
32329829,220918313,,80,3,1,27/02/2019,0.7,1,132
32330651,64763737,,78,4,12,07/04/2019,6.43,3,220
32335180,21472437,,108,2,1,27/02/2019,0.7,4,25
32335832,192913398,,41,1,4,31/03/2019,4,2,321
32335920,4361013,,190,2,1,27/02/2019,0.7,1,13
32337657,5093439,,25,1,1,03/04/2019,1,2,162
32348964,2819397,,150,6,1,19/02/2019,0.59,28,128
32349515,5264883,,200,1,2,10/03/2019,1.43,27,328
32349975,200323473,,30,1,2,28/02/2019,1.33,1,40
32351182,120596053,,49,31,1,29/03/2019,1,2,270
32354363,276093,,67,1,3,30/03/2019,2.05,1,52
32354645,21873399,,70,3,1,25/03/2019,1,37,313
32355522,57935558,,42,1,2,13/03/2019,1.54,14,0
32355756,242934207,,44,3,6,28/03/2019,4.19,1,14
32356833,21873399,,70,3,1,17/02/2019,0.57,37,334
32357057,242926617,,90,30,1,10/03/2019,0.94,2,333
32357370,235647999,,30,1,5,08/03/2019,3.26,2,150
32357668,134593940,,200,2,1,20/03/2019,1,2,149
32363429,133568536,,39,1,8,05/04/2019,5.45,2,354
32368022,7869684,,55,1,3,29/03/2019,3,2,17
32369024,243055423,,100,2,5,24/03/2019,3.49,1,165
32370529,8174514,,90,3,4,01/04/2019,3.16,1,186
32371692,9350314,,75,2,1,25/02/2019,0.67,2,58
32372211,37684290,,80,2,2,08/04/2019,1.3,1,84
32372807,49470901,,129,3,1,03/04/2019,1,1,239
32373023,240160130,,22,1,4,20/03/2019,3.24,4,14
32373421,396363,,99,1,1,08/04/2019,1,97,294
32373430,164126578,,50,1,2,20/02/2019,1.18,1,106
32373685,21873399,,180,3,1,09/03/2019,0.91,37,276
32375123,66933654,,300,2,2,09/03/2019,1.46,5,143
32376264,243107359,,450,2,3,07/04/2019,2.05,1,158
32376348,156901620,,40,2,2,23/03/2019,2,1,106
32377958,215424287,,95,1,9,29/03/2019,7.3,2,9
32378283,233595498,,24,1,9,08/04/2019,6.75,3,22
32379250,241657080,,100,1,4,18/03/2019,2.31,3,345
32379748,212486049,,55,3,2,03/04/2019,2,3,35
32380032,243138674,,199,3,4,09/04/2019,3.53,5,305
32381055,179173905,,35,1,10,07/04/2019,7.89,3,68
32381234,239149659,,50,2,4,28/03/2019,4,9,334
32381483,239149659,,50,2,3,29/03/2019,2.5,9,322
32384286,33282137,,128,1,1,28/02/2019,0.71,3,30
32385630,150164588,,79,3,1,18/03/2019,1,5,42
32386075,150164588,,150,3,1,19/03/2019,1,5,35
32387397,125250242,,20,4,1,09/04/2019,1,2,147
32389138,142428909,,25,3,2,04/04/2019,2,2,292
32391205,243236227,,131,3,3,08/04/2019,2.05,2,246
32393554,25806265,,39,2,4,07/04/2019,2.86,1,15
32393656,243240297,,146,3,1,09/04/2019,1,1,173
32395189,243261975,,79,1,8,02/04/2019,5.11,2,87
32396881,226508182,,48,2,2,16/03/2019,1.4,1,2
32398312,59581241,,15,2,7,04/04/2019,4.57,1,2
32398363,243288443,,35,2,4,08/04/2019,4,1,54
32399699,243275559,,100,3,3,17/03/2019,1.7,3,0
32400098,243301834,,100,1,9,10/04/2019,6.14,1,137
32401490,86278272,,99,3,7,02/04/2019,5.12,3,124
32401818,168330307,,60,1,1,28/02/2019,0.71,1,0
32401827,220202952,,50,2,1,01/03/2019,0.73,3,3
32402260,148901099,,10,1,4,26/03/2019,3.08,7,5
32403462,242950709,,50,1,6,15/03/2019,3.46,6,156
32404730,243236227,,69,3,2,18/03/2019,1.43,2,293
32405024,239496992,,100,2,2,24/03/2019,2,3,74
32407332,187631805,,96,2,2,12/03/2019,1.58,1,40
32414252,242950709,,50,1,6,29/03/2019,4,6,164
32414969,243428356,,54,3,6,08/04/2019,4.29,1,188
32416038,57082737,,70,1,4,07/04/2019,2.61,2,320
32416191,20596814,,80,2,4,27/03/2019,2.73,1,57
32416192,230134263,,70,1,2,10/03/2019,1.58,2,266
32416553,243260107,,50,1,5,16/03/2019,3.66,1,9
32417107,243452002,,70,1,9,05/04/2019,5.87,1,20
32419051,243233965,,37,2,5,08/04/2019,3.26,1,57
32421758,166566616,,16,1,8,07/04/2019,5.58,1,143
32423995,203549883,,35,1,1,17/03/2019,1,5,0
32424702,203549883,,35,1,1,01/03/2019,0.73,5,335
32425198,243529574,,35,5,2,18/03/2019,1.76,2,139
32425292,145551089,,199,2,3,31/03/2019,1.91,5,295
32425383,203549883,,36,1,1,01/03/2019,0.73,5,344
32432001,32037490,,120,2,4,05/04/2019,4,77,221
32432942,32037490,,80,2,1,10/03/2019,0.94,77,243
32433031,32037490,,150,2,5,03/04/2019,5,77,228
32433328,242950709,,50,1,5,24/03/2019,3.33,6,163
32433566,11324928,,50,3,3,25/03/2019,2.5,3,164
32435134,48499570,,143,2,5,17/03/2019,3.26,2,300
32435839,50175206,,65,1,2,07/04/2019,1.15,2,78
32440678,14206640,,90,3,3,17/03/2019,2.05,1,328
32440982,193618270,,225,2,2,07/04/2019,2,106,232
32444864,243725622,,300,1,1,18/03/2019,1,1,46
32453852,5432336,,55,1,2,27/02/2019,1.36,12,226
32454174,480528,,150,2,3,30/03/2019,2.2,16,179
32454467,7843388,,180,2,4,31/03/2019,3.75,45,160
32454803,234746460,,28,1,2,07/04/2019,2,4,7
32455954,243823733,,39,3,2,27/03/2019,2,1,136
32456462,243829269,,55,2,3,08/04/2019,3,1,91
32457188,243834803,,65,1,2,01/04/2019,1.22,3,93
32457333,32037490,,100,2,1,06/04/2019,1,77,250
32457358,32037490,,100,2,2,06/04/2019,1.58,77,253
32457366,173993443,,219,3,1,01/03/2019,0.73,3,52
32457912,243261975,,79,1,9,03/04/2019,5.87,2,74
32460416,243858409,,120,1,2,31/03/2019,1.2,1,0
32462139,32037490,,120,2,1,19/03/2019,1,77,242
32462147,60712597,,30,2,1,03/04/2019,1,2,147
32463445,243138674,,192,1,6,06/04/2019,6,5,313
32463545,9350314,,95,2,2,18/03/2019,1.5,2,129
32464130,243138674,,192,1,3,19/03/2019,3,5,317
32464226,243138674,,192,1,1,17/03/2019,1,5,311
32465712,243901063,,225,3,1,07/04/2019,1,1,296
32467392,243915736,,25,1,2,06/04/2019,2,1,9
32472405,243964724,,119,2,1,04/04/2019,1,1,161
32481842,7297363,,130,2,1,14/03/2019,1,14,182
32482384,242434672,,60,2,1,19/02/2019,0.59,1,26
32482575,32037490,,120,2,3,25/03/2019,2.57,77,238
32483509,150795362,,50,1,7,01/04/2019,5.38,11,183
32483890,7250583,,45,2,4,25/03/2019,3.75,1,171
32485968,10845754,,40,3,1,07/04/2019,1,1,90
32486087,2819397,,130,3,1,03/03/2019,0.77,28,44
32487095,5144161,,100,5,1,15/03/2019,1,1,12
32487674,90950705,,55,2,3,08/04/2019,1.96,1,338
32492771,244128152,,31,1,6,31/03/2019,4,3,90
32493097,244129936,,20,1,4,08/04/2019,2.79,1,313
32494583,244128152,,40,1,10,05/04/2019,6.82,3,50
32494777,244128152,,25,1,6,07/04/2019,6,3,60
32497263,244170361,,55,2,1,06/03/2019,0.83,3,51
32497660,243080502,,17,30,1,26/02/2019,0.68,1,252
32497967,130091939,,45,2,2,18/03/2019,1.82,4,95
32499269,133568536,,47,1,3,07/04/2019,3,2,329
32509412,240567467,,50,3,1,14/03/2019,1,12,319
32510392,1275637,,72,3,1,01/04/2019,1,32,217
32512317,244294686,,25,30,1,22/02/2019,0.63,1,184
32518485,185224692,,109,1,2,25/03/2019,2,1,125
32520709,170788354,,143,3,1,26/02/2019,0.68,2,84
32521190,129745417,,29,4,1,11/03/2019,1,5,345
32521704,142445258,,45,1,2,28/02/2019,1.33,2,363
32523805,240763820,,98,3,1,11/03/2019,1,3,36
32523914,240160130,,45,1,1,28/02/2019,0.71,4,344
32524009,239149659,,200,2,7,01/04/2019,4.38,9,347
32524184,21472437,,99,2,5,10/04/2019,4.69,4,40
32524344,102879143,,35,3,4,07/04/2019,4,1,41
32527351,21799422,,34,1,8,23/03/2019,6.32,3,24
32536347,33584859,,25,2,5,26/03/2019,3.13,1,188
32539158,243138674,,226,1,1,28/03/2019,1,5,304
32539190,244513254,,55,4,3,09/04/2019,3,1,245
32540593,193618270,,298,2,1,17/03/2019,1,106,131
32544226,169823025,,30,1,4,18/03/2019,2.67,4,331
32545032,244560557,,60,3,9,04/04/2019,6.43,1,300
32545269,244561678,,30,1,1,09/03/2019,0.91,7,150
32546106,7053689,,129,1,1,31/03/2019,1,27,313
32546289,2132723,,35,31,2,16/03/2019,1.82,4,112
32547002,239149659,,200,2,6,03/04/2019,4.29,9,343
32547750,244561678,,30,1,1,17/03/2019,1,7,164
32547936,240660284,,27,2,1,05/03/2019,0.81,1,2
32548721,57082737,,60,1,1,07/04/2019,1,2,277
32549124,93800199,,55,2,7,07/04/2019,4.88,1,5
32559303,29366913,,27,1,4,06/04/2019,2.86,3,38
32561520,116807111,,90,1,1,24/03/2019,1,7,117
32561719,244696960,,100,4,1,01/03/2019,0.73,1,0
32561910,193618270,,470,2,1,17/03/2019,1,106,94
32563043,63536787,,18,1,1,07/04/2019,1,1,99
32563608,46696994,,78,4,3,25/02/2019,1.91,5,244
32563693,6574839,,50,2,6,07/04/2019,4.09,1,0
32564944,38188090,,70,3,2,25/03/2019,1.82,1,35
32565406,242950709,,50,1,7,24/03/2019,5.38,6,158
32566418,244729530,,22,1,1,09/03/2019,0.91,2,102
32566653,242950709,,50,1,5,27/03/2019,3.26,6,163
32566736,128351863,,42,1,12,04/04/2019,7.83,2,24
32566848,242950709,,50,1,4,17/03/2019,2.86,6,73
32567717,83912266,,20,1,2,25/03/2019,1.4,3,253
32568168,29963496,,25,2,6,07/04/2019,4.19,1,8
32571258,244772624,,150,1,7,07/04/2019,4.57,1,129
32571606,244771419,,60,1,7,01/04/2019,5,1,164
32572789,238757654,,99,1,3,17/03/2019,2.14,2,336
32573227,244792054,,180,2,1,28/02/2019,0.71,10,145
32576778,244398720,,105,3,1,25/02/2019,0.67,1,87
32583323,244878818,,95,3,1,28/02/2019,0.71,1,26
32585249,244896190,,70,2,2,19/03/2019,1.58,1,0
32586293,139493251,,309,2,2,06/03/2019,1.4,3,332
32586301,244905272,,80,1,7,08/04/2019,5.25,2,25
32586544,244907196,,150,1,1,27/02/2019,0.7,1,122
32588087,192729983,,40,2,3,27/03/2019,3,1,10
32588220,244920723,,26,2,3,04/04/2019,2.81,1,339
32588786,243275559,,60,3,1,30/03/2019,1,3,6
32589007,153943393,,125,1,1,28/02/2019,0.71,8,20
32591338,244792054,,180,2,5,27/03/2019,3.66,10,159
32599354,226894621,,77,2,1,25/02/2019,0.67,1,330
32600746,40635037,,34,1,8,05/04/2019,5.45,4,160
32601484,138524476,,43,1,4,19/03/2019,3.75,1,8
32602266,50683370,,45,1,2,06/04/2019,1.4,7,219
32602341,244931259,,28,1,10,07/04/2019,7.69,3,59
32603210,244931259,,23,1,7,09/04/2019,5.83,3,47
32604936,245091504,,18,5,3,04/04/2019,3,1,310
32604938,31924964,,100,1,2,06/03/2019,1.4,1,13
32605394,223158554,,200,3,1,28/02/2019,0.71,2,68
32608303,107126315,,55,1,2,06/04/2019,1.43,2,169
32608435,39612958,,46,2,1,10/03/2019,0.94,1,122
32615558,233595498,,24,1,9,07/04/2019,7.11,3,8
32624683,2320210,,270,3,2,25/03/2019,2,48,191
32626426,148946579,,145,2,1,07/04/2019,1,8,310
32626514,32037490,,120,2,3,18/03/2019,2.65,77,252
32626578,32037490,,120,2,2,30/03/2019,1.82,77,215
32627022,23104223,,150,4,2,30/03/2019,2,5,156
32629274,245311616,,50,2,7,09/04/2019,4.88,1,307
32630459,245098191,,38,2,5,03/04/2019,3.75,1,315
32633027,10531070,,25,1,2,18/03/2019,2,23,348
32633461,10531070,,27,1,1,09/03/2019,0.91,23,320
32633846,10531070,,23,1,3,25/03/2019,3,23,330
32633864,20562882,,50,31,1,01/04/2019,1,5,282
32634079,40846212,,25,1,7,01/04/2019,4.88,4,260
32634644,10531070,,35,1,2,21/03/2019,2,23,312
32635979,10531070,,18,1,1,16/03/2019,1,23,348
32636126,245364385,,10,4,2,17/03/2019,1.87,4,30
32636398,245364385,,20,4,2,26/03/2019,1.87,4,33
32636433,10531070,,25,1,1,26/03/2019,1,23,341
32636619,245364385,,10,4,2,25/03/2019,2,4,81
32636736,245364385,,10,4,1,25/03/2019,1,4,87
32637067,10531070,,25,1,2,14/03/2019,1.67,23,292
32637411,10531070,,30,1,2,12/03/2019,1.82,23,297
32638827,10531070,,30,1,2,27/03/2019,2,23,320
32639106,10531070,,25,1,1,02/03/2019,0.75,23,330
32643149,223138329,,100,3,1,18/03/2019,1,4,68
32649746,40846212,,25,1,7,05/04/2019,7,4,46
32652860,210282852,,45,3,3,31/03/2019,2.31,2,54
32655507,40846212,,24,1,3,31/03/2019,2.09,4,74
32657502,40846212,,23,1,8,07/04/2019,7.5,4,47
32657972,36604529,,15,1,4,07/04/2019,2.93,3,227
32658006,245551851,,35,1,7,03/04/2019,5.53,1,47
32662940,245588194,,100,1,4,16/03/2019,2.93,1,112
32665424,236765840,,33,2,2,31/03/2019,2,2,35
32666815,245623087,,38,1,1,07/04/2019,1,1,216
32677257,245711595,,35,2,7,27/03/2019,5.38,1,309
32678821,245721115,,40,1,2,30/03/2019,1.87,1,333
32679388,58475383,,95,2,1,08/04/2019,1,1,334
32679830,245725720,,20,1,5,05/04/2019,4.41,1,267
32679878,245726880,,59,2,1,24/03/2019,1,2,91
32682125,14777965,,48,1,1,11/03/2019,1,1,67
32682224,245726880,,59,2,1,25/03/2019,1,2,82
32683159,245744339,,110,3,3,01/04/2019,3,1,220
32684348,160554212,,70,1,1,16/03/2019,1,16,67
32684567,3398180,,23,2,3,18/03/2019,2.43,1,293
32684779,45510964,,165,33,8,01/03/2019,5.85,6,343
32687956,137145615,,33,1,2,03/04/2019,1.71,2,314
32689744,180333738,,19,30,1,14/03/2019,1,1,7
32690385,245798756,,55,1,5,07/04/2019,4.17,1,149
32702792,244561678,,20,1,1,21/03/2019,1,7,87
32702969,244561678,,20,1,2,24/03/2019,1.54,7,103
32704893,139063900,,65,1,1,11/03/2019,1,35,145
32704997,139063900,,65,1,5,07/04/2019,5,35,148
32710091,226350826,,29,1,5,09/04/2019,5,1,326
32713144,236138969,,75,1,2,24/03/2019,2,1,108
32713561,193618270,,300,2,1,07/04/2019,1,106,237
32714341,239546714,,80,1,11,07/04/2019,8.92,12,65
32714485,13530812,,50,3,1,27/03/2019,1,6,276
32714808,239546714,,45,1,10,09/04/2019,7.69,12,57
32715532,245994902,,35,2,2,24/03/2019,2,1,352
32716261,239546714,,50,1,5,08/04/2019,3.85,12,69
32716637,239546714,,38,1,4,07/04/2019,4,12,72
32717275,4374289,,59,2,1,23/03/2019,1,4,63
32717696,4374289,,59,2,2,12/03/2019,1.87,4,73
32718126,4374289,,59,2,2,18/03/2019,1.87,4,84
32721806,165781531,,199,2,1,11/03/2019,1,4,347
32721900,246051405,,102,3,2,24/03/2019,2,1,353
32722501,246056254,,105,3,2,01/04/2019,2,1,332
32723264,246061876,,102,3,1,16/03/2019,1,1,347
32723456,244170361,,45,2,1,17/03/2019,1,3,85
32729372,246120613,,35,1,1,23/03/2019,1,2,250
32732382,246139191,,35,2,10,04/04/2019,7.69,1,5
32734150,193618270,,130,2,1,17/03/2019,1,106,147
32734937,88981507,,80,2,3,14/03/2019,2.43,11,335
32737964,246181933,,99,1,1,03/03/2019,0.77,1,44
32740030,244792054,,189,2,1,09/03/2019,0.91,10,144
32740501,162026691,,35,2,4,29/03/2019,4,3,28
32740542,244792054,,189,2,3,24/03/2019,2.37,10,169
32740966,6893683,,25,1,3,03/04/2019,2.43,1,99
32741873,246209989,,149,1,4,23/03/2019,3.08,1,343
32742748,170830516,,35,1,3,26/03/2019,3,2,36
32743415,246226106,,35,1,3,08/04/2019,2.81,1,0
32743517,36121577,,32,2,2,17/03/2019,2,1,191
32744784,162026691,,35,2,7,07/04/2019,7,3,46
32748445,246279265,,95,3,1,19/03/2019,1,1,355
32749232,246287596,,165,3,2,31/03/2019,2,1,324
32758748,239149659,,40,2,1,12/03/2019,1,9,352
32759285,246366447,,315,7,1,13/03/2019,1,1,365
32759433,137553422,,157,2,4,03/04/2019,4,3,286
32761269,246373076,,60,3,5,03/04/2019,5,1,233
32761275,35690246,,23,1,1,16/03/2019,1,9,349
32763797,194270248,,65,30,1,01/04/2019,1,13,331
