id,host_id,neighbourhood_group,neighbourhood,latitude,longitude
1926794,3038197,Eixample,la Nova Esquerra de l'Eixample,41.38092,2.15653
1926867,7758783,Sant Martí,la Vila Olímpica del Poblenou,41.39143,2.20035
1929274,9990859,Eixample,la Dreta de l'Eixample,41.40008,2.16888
1933025,8344816,Sant Martí,el Camp de l'Arpa del Clot,41.40884,2.18364
1933923,10009096,Eixample,la Dreta de l'Eixample,41.40238,2.17008
1938408,10028270,Gràcia,la Vila de Gràcia,41.40455,2.15119
1938831,3972936,Gràcia,la Vila de Gràcia,41.39738,2.15501
1940776,10037079,Sant Martí,la Vila Olímpica del Poblenou,41.39157,2.19044
1944280,10056611,Sants-Montjuïc,Sants,41.37424,2.13349
1947779,10072858,Horta-Guinardó,el Baix Guinardó,41.40935,2.16943
1951405,2688205,Gràcia,la Vila de Gràcia,41.401,2.1551
1957157,10116421,Eixample,l'Antiga Esquerra de l'Eixample,41.39043,2.16119
1964595,2537484,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,41.40038,2.14961
1966739,2366949,Les Corts,les Corts,41.38622,2.13633
1968717,299462,Gràcia,la Vila de Gràcia,41.39904,2.15773
1973410,4325571,Eixample,Sant Antoni,41.38349,2.16358
1978060,10209492,Sants-Montjuïc,la Bordeta,41.37203,2.1421
1986164,8964574,Sants-Montjuïc,Hostafrancs,41.37676,2.14314
1986412,10091776,Sants-Montjuïc,el Poble Sec,41.37471,2.16725
1987048,2810950,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38902,2.17792
1996319,2688205,Les Corts,les Corts,41.38434,2.13123
1996730,522656,Ciutat Vella,el Barri Gòtic,41.38209,2.17652
2001671,5559536,Eixample,l'Antiga Esquerra de l'Eixample,41.38595,2.16122
2002813,3028710,Eixample,la Dreta de l'Eixample,41.39151,2.17504
2003655,9991796,Ciutat Vella,el Raval,41.38138,2.16778
2005972,8232918,Sants-Montjuïc,Sants,41.38221,2.13844
2015385,10056611,Sants-Montjuïc,Sants,41.37602,2.13555
2018439,1744516,Gràcia,la Vila de Gràcia,41.40235,2.15321
2019256,10381830,Sant Martí,el Poblenou,41.40004,2.19593
2019384,3039107,Eixample,la Dreta de l'Eixample,41.39379,2.15994
2020602,10386323,Gràcia,el Camp d'en Grassot i Gràcia Nova,41.4114,2.16202
2020743,10386910,Gràcia,la Salut,41.41255,2.15056
2026106,10223142,Eixample,la Sagrada Família,41.40746,2.17879
2029462,10408247,Eixample,la Dreta de l'Eixample,41.39162,2.17049
2029502,4989233,Ciutat Vella,la Barceloneta,41.3819,2.18422
2029507,6361457,Ciutat Vella,el Barri Gòtic,41.38396,2.17424
2029840,1310304,Ciutat Vella,el Barri Gòtic,41.38569,2.1717
2031134,9100900,Eixample,el Fort Pienc,41.39895,2.18482
2034675,10443875,Eixample,la Dreta de l'Eixample,41.38884,2.1713
2036662,4039955,Eixample,l'Antiga Esquerra de l'Eixample,41.38461,2.15945
2040320,522656,Ciutat Vella,el Barri Gòtic,41.3815,2.17652
2044947,8681658,Ciutat Vella,el Raval,41.38139,2.17133
2045063,10485472,Eixample,l'Antiga Esquerra de l'Eixample,41.39278,2.15432
2046026,2489110,Sants-Montjuïc,el Poble Sec,41.37311,2.16672
2048372,10380563,Eixample,la Dreta de l'Eixample,41.39265,2.16656
2048590,10380563,Eixample,la Dreta de l'Eixample,41.39213,2.16544
2048862,10380563,Sant Martí,el Poblenou,41.40709,2.20295
2050353,5277295,Eixample,la Sagrada Família,41.40547,2.17661
2050662,10509562,Sants-Montjuïc,la Marina de Port,41.3599,2.14232
2052300,10380563,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,41.40742,2.2051
2053772,3038266,Eixample,la Sagrada Família,41.40764,2.17371
2054024,1744516,Gràcia,la Vila de Gràcia,41.4051,2.1558
2054538,5057234,Gràcia,la Salut,41.41161,2.15406
2058080,893805,Gràcia,la Vila de Gràcia,41.40119,2.15562
2059446,4212095,Eixample,Sant Antoni,41.37642,2.16236
2059628,3775349,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.382,2.18322
2061767,5603130,Sants-Montjuïc,el Poble Sec,41.37238,2.16898
2063631,10380563,Eixample,la Dreta de l'Eixample,41.39056,2.17506
2065950,8130969,Eixample,l'Antiga Esquerra de l'Eixample,41.39125,2.15735
2068454,6099660,Ciutat Vella,el Barri Gòtic,41.37897,2.17781
2068875,3399123,Sants-Montjuïc,el Poble Sec,41.37326,2.16687
2069105,6099660,Ciutat Vella,la Barceloneta,41.3786,2.18973
2070094,4212095,Eixample,Sant Antoni,41.37658,2.16338
2070190,10704,Eixample,la Nova Esquerra de l'Eixample,41.38319,2.14792
2073044,4212095,Eixample,Sant Antoni,41.37804,2.16299
2077178,10615008,Sant Martí,el Poblenou,41.40074,2.20568
2077957,9938297,Eixample,l'Antiga Esquerra de l'Eixample,41.39366,2.15263
2078332,10619790,Gràcia,la Vila de Gràcia,41.4063,2.1611
2078785,1199070,Sant Martí,el Poblenou,41.39726,2.20167
2082868,10639570,Eixample,la Sagrada Família,41.40743,2.17576
2083071,1679671,Ciutat Vella,el Barri Gòtic,41.38338,2.17368
2085779,9212889,Eixample,Sant Antoni,41.38026,2.15913
2087178,10655439,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,41.4026,2.13258
2090845,2439400,Eixample,la Dreta de l'Eixample,41.39049,2.17323
2090868,10671121,Sants-Montjuïc,la Font de la Guatlla,41.3712,2.14879
2091945,10416903,Eixample,el Fort Pienc,41.39615,2.18003
2091953,2757645,Eixample,Sant Antoni,41.37535,2.15171
2092020,10675247,Eixample,la Sagrada Família,41.40824,2.17447
2096374,10693680,Eixample,la Sagrada Família,41.40605,2.17565
2097376,4269183,Les Corts,la Maternitat i Sant Ramon,41.37613,2.12262
2099757,10380563,Eixample,la Dreta de l'Eixample,41.39053,2.16509
2100854,10693680,Eixample,Sant Antoni,41.38038,2.16075
2101094,396363,Sant Martí,la Vila Olímpica del Poblenou,41.39015,2.19325
2104807,10693680,Gràcia,la Vila de Gràcia,41.39879,2.16127
2105089,7053689,Eixample,la Sagrada Família,41.40816,2.17341
2107982,10025903,Sants-Montjuïc,el Poble Sec,41.37311,2.16975
2110014,10757585,Eixample,l'Antiga Esquerra de l'Eixample,41.39077,2.15027
2111196,3815137,Eixample,la Dreta de l'Eixample,41.39625,2.17387
2111495,4973632,Eixample,la Nova Esquerra de l'Eixample,41.38198,2.15435
2112980,513422,Eixample,l'Antiga Esquerra de l'Eixample,41.38939,2.1598
2114394,10693680,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38595,2.17995
2117004,2509252,Eixample,l'Antiga Esquerra de l'Eixample,41.39453,2.15325
2117158,10794630,Sants-Montjuïc,el Poble Sec,41.37338,2.16523
2118473,131794,Eixample,la Sagrada Família,41.40644,2.18118
2122261,893805,Eixample,la Dreta de l'Eixample,41.38877,2.16979
2125513,9323451,Sant Martí,el Camp de l'Arpa del Clot,41.4091,2.18472
2127975,2366949,Gràcia,la Vila de Gràcia,41.40269,2.15257
2131287,5756325,Sants-Montjuïc,el Poble Sec,41.37439,2.1675
2131496,6166581,Eixample,la Dreta de l'Eixample,41.38966,2.17336
2134241,135703,Eixample,el Fort Pienc,41.39589,2.1789
2138071,10911051,Les Corts,Pedralbes,41.39681,2.1075
2141535,7968029,Ciutat Vella,el Raval,41.37629,2.16802
2144561,135703,Eixample,el Fort Pienc,41.39884,2.17868
2146533,135703,Eixample,el Fort Pienc,41.39727,2.17741
2147882,3901019,Sants-Montjuïc,el Poble Sec,41.37192,2.15929
2148858,3815137,Eixample,la Dreta de l'Eixample,41.3983,2.17383
2152440,1141201,Gràcia,la Vila de Gràcia,41.4006,2.16055
2152813,771458,Ciutat Vella,el Raval,41.38295,2.16467
2159227,11017778,Eixample,la Sagrada Família,41.40078,2.17304
2159596,396363,Sant Martí,el Camp de l'Arpa del Clot,41.41015,2.18323
2159732,396363,Sarrià-Sant Gervasi,el Putxet i el Farró,41.40553,2.14121
2161538,9588826,Sants-Montjuïc,Hostafrancs,41.3751,2.14634
2167544,4024998,Eixample,la Dreta de l'Eixample,41.39409,2.15708
2170203,6099660,Sants-Montjuïc,el Poble Sec,41.3731,2.1534
2174012,9984239,Sants-Montjuïc,el Poble Sec,41.37368,2.16466
2177176,11104800,Eixample,la Dreta de l'Eixample,41.3871,2.16719
2179254,11115028,Sants-Montjuïc,el Poble Sec,41.37328,2.16469
2180003,11118039,Sants-Montjuïc,el Poble Sec,41.37106,2.16547
2184062,11138605,Eixample,l'Antiga Esquerra de l'Eixample,41.38877,2.15858
2185710,2439400,Eixample,el Fort Pienc,41.39424,2.18142
2186401,9141076,Gràcia,la Vila de Gràcia,41.40591,2.16202
2187751,8304893,Eixample,el Fort Pienc,41.39449,2.17716
2190616,11169435,Sants-Montjuïc,el Poble Sec,41.37128,2.16033
2190698,5795308,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.3888,2.17994
2190762,1686710,Sants-Montjuïc,Sants,41.37597,2.13314
2194614,3513529,Sants-Montjuïc,el Poble Sec,41.37189,2.15692
2199431,400154,Eixample,el Fort Pienc,41.39242,2.17989
2201550,10675247,Eixample,la Sagrada Família,41.4085,2.17451
2201962,6572309,Sants-Montjuïc,Sants,41.37245,2.13185
2202380,3039107,Ciutat Vella,la Barceloneta,41.37949,2.18946
2202510,4101093,Eixample,la Dreta de l'Eixample,41.39031,2.16471
2205744,10380563,Eixample,la Dreta de l'Eixample,41.39069,2.17408
2207843,3590196,Eixample,Sant Antoni,41.38182,2.15986
2208334,11263999,Sants-Montjuïc,el Poble Sec,41.37023,2.15798
2209803,8211969,Horta-Guinardó,el Carmel,41.42031,2.15586
2212992,9979611,Eixample,Sant Antoni,41.38008,2.16035
2214596,6099660,Sants-Montjuïc,el Poble Sec,41.37383,2.15409
2218283,11317669,Eixample,la Dreta de l'Eixample,41.39182,2.17943
2219054,11320974,Horta-Guinardó,Can Baró,41.41473,2.16197
2219194,11086217,Eixample,l'Antiga Esquerra de l'Eixample,41.38907,2.15857
2220119,11317386,Eixample,la Nova Esquerra de l'Eixample,41.38406,2.14938
2220561,7297363,Sants-Montjuïc,el Poble Sec,41.37373,2.16249
2221191,10230130,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38561,2.17822
2222172,2041901,Les Corts,les Corts,41.38182,2.1337
2224719,3972936,Eixample,la Dreta de l'Eixample,41.38762,2.16932
2225794,5664206,Eixample,la Nova Esquerra de l'Eixample,41.38209,2.14611
2226387,1683936,Eixample,la Sagrada Família,41.40958,2.17403
2226768,8317577,Sants-Montjuïc,Sants,41.38038,2.14163
2227744,11368288,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,41.40815,2.13662
2231059,11387473,Ciutat Vella,el Raval,41.37956,2.16375
2236041,11415911,Ciutat Vella,el Barri Gòtic,41.38494,2.17336
2237750,11426239,Horta-Guinardó,el Baix Guinardó,41.41031,2.16754
2239902,7435018,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38528,2.18046
2240875,6988795,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38916,2.17794
2241121,4024998,Eixample,la Dreta de l'Eixample,41.39453,2.15901
2244935,8317577,Eixample,la Nova Esquerra de l'Eixample,41.3819,2.14992
2245066,1935498,Sant Martí,el Camp de l'Arpa del Clot,41.40948,2.18131
2245593,11283016,Eixample,la Sagrada Família,41.40785,2.17019
2248576,11482245,Eixample,la Sagrada Família,41.40249,2.17495
2252210,11502763,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38383,2.18274
2256064,5543127,Ciutat Vella,el Barri Gòtic,41.38437,2.17209
2258032,11532247,Eixample,l'Antiga Esquerra de l'Eixample,41.38818,2.1615
2258125,8471729,Eixample,la Sagrada Família,41.4021,2.17774
2259892,2439400,Gràcia,el Camp d'en Grassot i Gràcia Nova,41.40506,2.17
2263681,8041861,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,41.40208,2.13958
2264120,11563179,Sant Martí,el Parc i la Llacuna del Poblenou,41.40077,2.19583
2265321,1432835,Eixample,l'Antiga Esquerra de l'Eixample,41.38621,2.162
2266575,11573364,Sant Martí,el Parc i la Llacuna del Poblenou,41.39063,2.18534
2268067,131794,Eixample,la Dreta de l'Eixample,41.39718,2.16819
2278689,4922813,Sant Martí,el Poblenou,41.39902,2.20588
2280685,11175625,Eixample,la Dreta de l'Eixample,41.39247,2.17804
2282469,11657346,Sants-Montjuïc,el Poble Sec,41.37355,2.16264
2283011,3039107,Ciutat Vella,la Barceloneta,41.37952,2.19081
2287171,5954956,Eixample,la Nova Esquerra de l'Eixample,41.37999,2.15315
2288221,71615,Eixample,Sant Antoni,41.37838,2.16281
2288858,6701959,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38882,2.17624
2289089,71615,Eixample,la Nova Esquerra de l'Eixample,41.38223,2.15192
2292786,11086217,Eixample,l'Antiga Esquerra de l'Eixample,41.38976,2.1579
2292917,2688205,Eixample,la Dreta de l'Eixample,41.39194,2.17026
2293777,5070884,Eixample,l'Antiga Esquerra de l'Eixample,41.38892,2.1574
2294596,3113088,Eixample,l'Antiga Esquerra de l'Eixample,41.38568,2.1551
2300519,7053689,Eixample,l'Antiga Esquerra de l'Eixample,41.38311,2.15887
2301157,11753394,Eixample,l'Antiga Esquerra de l'Eixample,41.38906,2.15409
2302513,11351550,Gràcia,la Vila de Gràcia,41.407,2.16093
2306347,6692402,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38473,2.17944
2306489,10044989,Sants-Montjuïc,el Poble Sec,41.37452,2.16106
2306988,674212,Eixample,la Dreta de l'Eixample,41.38859,2.16924
2307557,674212,Eixample,la Dreta de l'Eixample,41.38877,2.1696
2307843,3397801,Eixample,la Nova Esquerra de l'Eixample,41.37652,2.14997
2307905,2916484,Sants-Montjuïc,el Poble Sec,41.37355,2.15609
2308139,674212,Eixample,la Dreta de l'Eixample,41.38918,2.1644
2308270,11786232,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,41.40527,2.21051
2308283,11786232,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,41.40422,2.21091
2308287,11786232,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,41.40335,2.20999
2308309,11786232,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,41.40549,2.20983
2308567,71615,Eixample,la Sagrada Família,41.40544,2.17213
2311660,11806249,Sant Martí,el Parc i la Llacuna del Poblenou,41.39251,2.18645
2313161,11812636,Eixample,la Dreta de l'Eixample,41.38725,2.1682
2313602,11497589,Eixample,Sant Antoni,41.37584,2.16381
2319608,11846024,Eixample,el Fort Pienc,41.3983,2.17919
2324304,1141201,Gràcia,la Vila de Gràcia,41.39918,2.1615
2327444,3465149,Gràcia,la Vila de Gràcia,41.40262,2.15455
2328290,5954956,Eixample,la Nova Esquerra de l'Eixample,41.37864,2.15294
2329405,11898236,Sants-Montjuïc,el Poble Sec,41.37361,2.17437
2329860,11900085,Ciutat Vella,el Raval,41.37556,2.16975
2333994,11922783,Ciutat Vella,el Raval,41.37761,2.16652
2334583,7053689,Gràcia,la Vila de Gràcia,41.39932,2.16184
2335181,1013855,Ciutat Vella,el Raval,41.37712,2.167
2337271,11936605,Eixample,la Dreta de l'Eixample,41.39052,2.16426
2341499,11959362,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,41.40113,2.13875
2342332,2439400,Eixample,la Sagrada Família,41.40487,2.17394
2342539,2509252,Sants-Montjuïc,la Font de la Guatlla,41.37238,2.14574
2343336,5057234,Gràcia,la Salut,41.41178,2.15483
2344485,11972448,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38873,2.17712
2347062,1013855,Sants-Montjuïc,el Poble Sec,41.3732,2.16473
2347636,11990071,Eixample,la Sagrada Família,41.40999,2.1744
2348604,11994044,Sant Martí,el Parc i la Llacuna del Poblenou,41.39559,2.18857
2349369,11997110,Eixample,Sant Antoni,41.37844,2.15731
2349494,71615,Eixample,la Dreta de l'Eixample,41.3869,2.16682
2349535,1435464,Eixample,l'Antiga Esquerra de l'Eixample,41.38933,2.16001
2351233,12006146,Eixample,la Dreta de l'Eixample,41.38666,2.17033
2351738,12009484,Sant Martí,la Vila Olímpica del Poblenou,41.39038,2.18888
2355423,2151490,Eixample,la Sagrada Família,41.4024,2.17048
2362929,12069461,Gràcia,la Vila de Gràcia,41.39969,2.16332
2364653,12078387,Horta-Guinardó,el Baix Guinardó,41.40991,2.17132
2366007,5418072,Sant Martí,la Vila Olímpica del Poblenou,41.39429,2.19761
2366928,12091634,Eixample,la Sagrada Família,41.40123,2.17377
2368812,2748428,Eixample,la Sagrada Família,41.40837,2.1749
2368976,12104361,Sant Martí,el Poblenou,41.40038,2.20131
2369067,5197001,Sants-Montjuïc,Hostafrancs,41.37499,2.14452
2370209,11786232,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,41.40549,2.20987
2371591,12115794,Sants-Montjuïc,el Poble Sec,41.37116,2.16458
2372396,6699212,Gràcia,la Vila de Gràcia,41.40145,2.16454
2372966,12122795,Sants-Montjuïc,Sants,41.37772,2.13732
2373057,12122822,Eixample,l'Antiga Esquerra de l'Eixample,41.38689,2.15309
2376434,657642,Sant Andreu,la Sagrera,41.42388,2.18959
2376967,2320210,Sant Martí,la Vila Olímpica del Poblenou,41.39138,2.19439
2377543,12144860,Sants-Montjuïc,Hostafrancs,41.37392,2.14708
2381617,3039107,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38882,2.18162
2387921,12199935,Sant Martí,el Poblenou,41.399,2.20525
2389049,7741370,Sants-Montjuïc,el Poble Sec,41.37357,2.15551
2389180,12203901,Eixample,el Fort Pienc,41.39893,2.17664
2391858,12079885,Sarrià-Sant Gervasi,el Putxet i el Farró,41.40845,2.14465
2393145,3353128,Sarrià-Sant Gervasi,Sarrià,41.39657,2.12278
2394424,71615,Eixample,l'Antiga Esquerra de l'Eixample,41.389,2.15742
2396459,5843487,Sarrià-Sant Gervasi,les Tres Torres,41.39386,2.12915
2401712,12274801,Ciutat Vella,el Raval,41.37609,2.17035
2401795,3803356,Sants-Montjuïc,Sants - Badal,41.37418,2.13075
2402365,1432835,Eixample,la Dreta de l'Eixample,41.39014,2.17278
2408211,12172094,Eixample,la Sagrada Família,41.40525,2.18281
2408869,136853,Gràcia,la Vila de Gràcia,41.4061,2.15668
2411106,1435464,Eixample,Sant Antoni,41.3815,2.16059
2412835,3590196,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,41.39465,2.14774
2416207,12349394,Ciutat Vella,el Raval,41.37953,2.17147
2417803,12343415,Eixample,la Sagrada Família,41.40197,2.17157
2424764,1447458,Eixample,l'Antiga Esquerra de l'Eixample,41.39099,2.1479
2424795,1037730,Gràcia,la Salut,41.41076,2.15415
2424905,2509252,Ciutat Vella,el Raval,41.38084,2.1715
2428246,5563779,Eixample,el Fort Pienc,41.39695,2.17778
2433397,7053689,Eixample,l'Antiga Esquerra de l'Eixample,41.38544,2.1591
2433652,6184290,Sants-Montjuïc,el Poble Sec,41.37462,2.16843
2434965,12385333,Sants-Montjuïc,el Poble Sec,41.37347,2.15892
2435394,9799898,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38299,2.18723
2435511,1363244,Eixample,la Dreta de l'Eixample,41.38609,2.16665
2435752,1363244,Eixample,la Dreta de l'Eixample,41.38781,2.16713
2436237,12451395,Eixample,la Nova Esquerra de l'Eixample,41.38584,2.15305
2438814,7893470,Eixample,la Sagrada Família,41.40583,2.17878
2439919,12472530,Eixample,Sant Antoni,41.37625,2.16142
2443008,11994044,Sant Martí,el Poblenou,41.39537,2.20113
2451930,718762,Sarrià-Sant Gervasi,el Putxet i el Farró,41.40555,2.1466
2453031,3678711,Gràcia,Vallcarca i els Penitents,41.41041,2.14669
2453592,7671343,Sant Martí,el Poblenou,41.40461,2.20265
2456461,11786232,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,41.4058,2.20953
2456506,11786232,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,41.4038,2.20922
2456837,2320210,Sarrià-Sant Gervasi,el Putxet i el Farró,41.4045,2.14071
2456885,10044989,Ciutat Vella,el Raval,41.3761,2.16744
2457914,2083075,Eixample,la Dreta de l'Eixample,41.39167,2.16149
2462948,12595517,Sants-Montjuïc,Sants,41.37637,2.13627
2464488,5337036,Gràcia,la Vila de Gràcia,41.40651,2.15492
2464498,5582465,Sarrià-Sant Gervasi,el Putxet i el Farró,41.40799,2.14537
2464761,4855882,Eixample,l'Antiga Esquerra de l'Eixample,41.38884,2.15935
2469678,8164313,Eixample,la Dreta de l'Eixample,41.39912,2.17253
2469686,12078387,Horta-Guinardó,el Baix Guinardó,41.40859,2.17039
2469747,5582678,Ciutat Vella,el Raval,41.38079,2.16439
2471045,12637232,Sant Martí,la Vila Olímpica del Poblenou,41.38607,2.1993
2473377,12649864,Gràcia,la Vila de Gràcia,41.40001,2.16106
2475421,2397234,Eixample,la Sagrada Família,41.40301,2.17667
2476174,12664825,Sant Martí,la Vila Olímpica del Poblenou,41.39044,2.19114
2476289,12665369,Gràcia,el Camp d'en Grassot i Gràcia Nova,41.40713,2.16619
2476666,1838761,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,41.39629,2.14285
2477054,9822728,Gràcia,el Camp d'en Grassot i Gràcia Nova,41.40418,2.17057
2482182,8990459,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38253,2.18556
2490660,12748953,Horta-Guinardó,el Baix Guinardó,41.40897,2.17051
2491989,12754807,Eixample,Sant Antoni,41.37644,2.16376
2492876,9822728,Eixample,la Sagrada Família,41.40171,2.17771
2493382,3080717,Eixample,el Fort Pienc,41.39332,2.18066
2494484,12766815,Sant Martí,el Poblenou,41.39877,2.2009
2495068,12770526,Sants-Montjuïc,el Poble Sec,41.37375,2.162
2495446,12577265,Eixample,la Nova Esquerra de l'Eixample,41.38041,2.15354
